Report Date,ZIP Code,Number of Cases,Number of Testing Encounters,Number of PCR Testing Encounters
06/03/2020,23968,Suppressed*,,28
06/03/2020,23970,18,,169
06/03/2020,23974,9,,148
06/03/2020,23976,Suppressed*,,14
06/03/2020,24011,0,,7463
06/03/2020,24012,76,,369
06/03/2020,24013,9,,64
06/03/2020,24014,57,,281
06/03/2020,24015,20,,120
06/03/2020,24016,7,,102
06/03/2020,24017,20,,298
06/03/2020,24018,36,,423
06/03/2020,24019,18,,279
06/03/2020,24053,Suppressed*,,41
06/03/2020,24054,24,,154
06/03/2020,24055,31,,318
06/03/2020,24058,0,,4
06/03/2020,24059,0,,7
06/03/2020,24060,43,,630
06/03/2020,24064,0,,36
06/03/2020,24065,Suppressed*,,43
06/03/2020,24066,Suppressed*,,23
06/03/2020,24067,Suppressed*,,18
06/03/2020,24069,Suppressed*,,46
06/03/2020,24070,Suppressed*,,26
06/03/2020,24072,0,,13
06/03/2020,24073,23,,1104
06/03/2020,24076,0,,16
06/03/2020,24077,Suppressed*,,8
06/03/2020,24078,29,,234
06/03/2020,24079,Suppressed*,,20
06/03/2020,24082,0,,7
06/03/2020,24083,7,,31
06/03/2020,24084,8,,266
06/03/2020,24085,8,,17
06/03/2020,24087,6,,75
06/03/2020,24088,0,,23
06/03/2020,24089,Suppressed*,,62
06/03/2020,24090,10,,30
06/03/2020,24091,Suppressed*,,84
06/03/2020,24092,Suppressed*,,18
06/03/2020,24093,0,,1
06/03/2020,24095,Suppressed*,,32
06/03/2020,24101,Suppressed*,,52
06/03/2020,24102,0,,9
06/03/2020,24104,Suppressed*,,98
06/03/2020,24105,0,,5
06/03/2020,24112,78,,1060
06/03/2020,24120,Suppressed*,,16
06/03/2020,24121,Suppressed*,,152
06/03/2020,24122,Suppressed*,,19
06/03/2020,24124,Suppressed*,,48
06/03/2020,24127,Suppressed*,,67
06/03/2020,24128,Suppressed*,,21
06/03/2020,24131,0,,1
06/03/2020,24132,0,,9
06/03/2020,24133,Suppressed*,,55
06/03/2020,24134,0,,129
06/03/2020,24136,0,,23
06/03/2020,24137,Suppressed*,,22
06/03/2020,24138,0,,30
06/03/2020,24139,Suppressed*,,17
06/03/2020,24141,11,,244
06/03/2020,24142,0,,4
06/03/2020,24147,Suppressed*,,13
06/03/2020,24148,17,,180
06/03/2020,24149,0,,36
06/03/2020,24150,Suppressed*,,6
06/03/2020,24151,17,,300
06/03/2020,24153,64,,2283
06/03/2020,24161,0,,8
06/03/2020,24162,6,,54
06/03/2020,24165,Suppressed*,,49
06/03/2020,24167,0,,4
06/03/2020,24168,5,,31
06/03/2020,24171,15,,131
06/03/2020,24174,Suppressed*,,45
06/03/2020,24175,Suppressed*,,51
06/03/2020,24176,Suppressed*,,22
06/03/2020,24179,22,,171
06/03/2020,24184,6,,31
06/03/2020,24185,0,,13
06/03/2020,24201,Suppressed*,,430
06/03/2020,24202,9,,265
06/03/2020,24210,20,,394
06/03/2020,24211,10,,346
06/03/2020,24216,10,,90
06/03/2020,24217,0,,4
06/03/2020,24219,9,,570
06/03/2020,24220,0,,16
06/03/2020,24221,0,,7
06/03/2020,24224,6,,83
06/03/2020,24225,0,,16
06/03/2020,24226,0,,36
06/03/2020,24228,0,,126
06/03/2020,24230,0,,129
06/03/2020,24236,5,,45
06/03/2020,24237,0,,10
06/03/2020,24239,0,,6
06/03/2020,24243,0,,58
06/03/2020,24244,Suppressed*,,163
06/03/2020,24245,0,,26
06/03/2020,24246,0,,9
06/03/2020,24248,Suppressed*,,58
06/03/2020,24250,0,,21
06/03/2020,24251,Suppressed*,,228
06/03/2020,24256,0,,55
06/03/2020,24258,0,,32
06/03/2020,24260,0,,91
06/03/2020,24263,Suppressed*,,158
06/03/2020,24265,0,,14
06/03/2020,24266,Suppressed*,,183
06/03/2020,24269,0,,8
06/03/2020,24270,Suppressed*,,10
06/03/2020,24271,0,,64
06/03/2020,24272,0,,9
06/03/2020,24273,Suppressed*,,163
06/03/2020,24277,Suppressed*,,134
06/03/2020,24279,Suppressed*,,51
06/03/2020,24280,0,,10
06/03/2020,24281,0,,45
06/03/2020,24282,0,,16
06/03/2020,24283,0,,65
06/03/2020,24290,0,,43
06/03/2020,24292,0,,12
06/03/2020,24293,Suppressed*,,228
06/03/2020,24301,8,,398
06/03/2020,24311,0,,31
06/03/2020,24312,0,,43
06/03/2020,24313,Suppressed*,,15
06/03/2020,24314,0,,33
06/03/2020,24315,0,,52
06/03/2020,24316,0,,2
06/03/2020,24317,6,,74
06/03/2020,24318,0,,10
06/03/2020,24319,5,,104
06/03/2020,24322,0,,5
06/03/2020,24323,Suppressed*,,15
06/03/2020,24324,0,,46
06/03/2020,24325,Suppressed*,,15
06/03/2020,24326,Suppressed*,,22
06/03/2020,24328,Suppressed*,,34
06/03/2020,24330,18,,113
06/03/2020,24333,190,,812
06/03/2020,24340,Suppressed*,,96
06/03/2020,24343,41,,300
06/03/2020,24347,Suppressed*,,34
06/03/2020,24348,Suppressed*,,112
06/03/2020,24350,0,,22
06/03/2020,24351,0,,7
06/03/2020,24352,Suppressed*,,18
06/03/2020,24354,6,,300
06/03/2020,24360,5,,137
06/03/2020,24361,Suppressed*,,90
06/03/2020,24363,Suppressed*,,16
06/03/2020,24366,Suppressed*,,21
06/03/2020,24368,Suppressed*,,89
06/03/2020,24370,Suppressed*,,95
06/03/2020,24374,0,,20
06/03/2020,24375,0,,13
06/03/2020,24377,0,,4
06/03/2020,24378,Suppressed*,,14
06/03/2020,24380,Suppressed*,,23
06/03/2020,24381,8,,81
06/03/2020,24382,15,,335
06/03/2020,24401,67,,882
06/03/2020,24412,0,,1
06/03/2020,24413,0,,6
06/03/2020,24415,0,,2
06/03/2020,24416,13,,93
06/03/2020,24421,Suppressed*,,55
06/03/2020,24422,7,,153
06/03/2020,24426,16,,319
06/03/2020,24430,Suppressed*,,51
06/03/2020,24431,5,,76
06/03/2020,24432,Suppressed*,,6
06/03/2020,24433,0,,2
06/03/2020,24435,Suppressed*,,34
06/03/2020,24437,0,,17
06/03/2020,24439,0,,22
06/03/2020,24440,8,,64
06/03/2020,24441,31,,206
06/03/2020,24442,0,,2
06/03/2020,24445,0,,41
06/03/2020,24448,Suppressed*,,12
06/03/2020,24450,9,,478
06/03/2020,24457,Suppressed*,,24
06/03/2020,24458,0,,6
06/03/2020,24459,6,,12
06/03/2020,24460,0,,26
06/03/2020,24464,0,,1
06/03/2020,24465,Suppressed*,,29
06/03/2020,24467,Suppressed*,,42
06/03/2020,24471,Suppressed*,,48
06/03/2020,24472,Suppressed*,,79
06/03/2020,24473,0,,16
06/03/2020,24474,0,,10
06/03/2020,24476,Suppressed*,,11
06/03/2020,24477,15,,241
06/03/2020,24479,Suppressed*,,35
06/03/2020,24482,5,,99
06/03/2020,24483,Suppressed*,,10
06/03/2020,24484,0,,9
06/03/2020,24485,Suppressed*,,7
06/03/2020,24486,21,,109
06/03/2020,24487,0,,5
06/03/2020,24501,29,,891
06/03/2020,24502,34,,1045
06/03/2020,24503,13,,521
06/03/2020,24504,7,,254
06/03/2020,24517,Suppressed*,,154
06/03/2020,24520,Suppressed*,,48
06/03/2020,24521,8,,360
06/03/2020,24522,21,,304
06/03/2020,24523,23,,700
06/03/2020,24526,Suppressed*,,45
06/03/2020,24527,Suppressed*,,62
06/03/2020,24528,Suppressed*,,93
06/03/2020,24529,Suppressed*,,67
06/03/2020,24530,0,,30
06/03/2020,24531,6,,163
06/03/2020,24534,5,,46
06/03/2020,24536,0,,3
06/03/2020,24538,Suppressed*,,130
06/03/2020,24539,0,,9
06/03/2020,24540,35,,677
06/03/2020,24541,29,,611
06/03/2020,24549,Suppressed*,,75
06/03/2020,24550,5,,176
06/03/2020,24551,20,,610
06/03/2020,24553,Suppressed*,,57
06/03/2020,24554,Suppressed*,,97
06/03/2020,24555,Suppressed*,,30
06/03/2020,24556,0,,100
06/03/2020,24557,6,,168
06/03/2020,24558,5,,214
06/03/2020,24562,0,,19
06/03/2020,24563,Suppressed*,,145
06/03/2020,24565,0,,20
06/03/2020,24566,Suppressed*,,30
06/03/2020,24569,0,,25
06/03/2020,24571,Suppressed*,,47
06/03/2020,24572,13,,490
06/03/2020,24574,Suppressed*,,79
06/03/2020,24577,Suppressed*,,119
06/03/2020,24578,Suppressed*,,7
06/03/2020,24579,0,,12
06/03/2020,24580,Suppressed*,,22
06/03/2020,24586,Suppressed*,,120
06/03/2020,24588,Suppressed*,,258
06/03/2020,24589,0,,59
06/03/2020,24590,11,,300
06/03/2020,24592,13,,558
06/03/2020,24593,Suppressed*,,48
06/03/2020,24594,Suppressed*,,46
06/03/2020,24595,0,,7
06/03/2020,24597,Suppressed*,,28
06/03/2020,24598,Suppressed*,,46
06/03/2020,24599,Suppressed*,,23
06/03/2020,24601,0,,1
06/03/2020,24602,0,,12
06/03/2020,24603,Suppressed*,,14
06/03/2020,24605,Suppressed*,,195
06/03/2020,24606,0,,3
06/03/2020,24607,0,,2
06/03/2020,24609,Suppressed*,,118
06/03/2020,24612,0,,4
06/03/2020,24613,0,,26
06/03/2020,24614,17,,330
06/03/2020,24620,0,,29
06/03/2020,24622,0,,22
06/03/2020,24628,0,,6
06/03/2020,24630,0,,117
06/03/2020,24631,0,,28
06/03/2020,24634,0,,10
06/03/2020,24635,0,,21
06/03/2020,24637,Suppressed*,,52
06/03/2020,24639,Suppressed*,,72
06/03/2020,24641,0,,150
06/03/2020,24646,0,,10
06/03/2020,24649,0,,38
06/03/2020,24651,0,,293
06/03/2020,24656,0,,49
06/03/2020,24657,0,,4
06/03/2020,Not Reported,1062,,2247
06/03/2020,Out-of-State,0,,6999
06/04/2020,20105,88,,1031
06/04/2020,20106,30,,149
06/04/2020,20109,954,,3105
06/04/2020,20110,1242,,3983
06/04/2020,20111,771,,2495
06/04/2020,20112,173,,1222
06/04/2020,20115,33,,208
06/04/2020,20117,7,,93
06/04/2020,20118,Suppressed*,,56
06/04/2020,20119,22,,153
06/04/2020,20120,264,,1473
06/04/2020,20121,195,,1001
06/04/2020,20124,52,,471
06/04/2020,20129,7,,43
06/04/2020,20130,0,,9
06/04/2020,20132,48,,559
06/04/2020,20135,6,,107
06/04/2020,20136,156,,1033
06/04/2020,20137,12,,61
06/04/2020,20139,Suppressed*,,10
06/04/2020,20141,15,,205
06/04/2020,20143,Suppressed*,,41
06/04/2020,20144,Suppressed*,,25
06/04/2020,20147,313,,2658
06/04/2020,20148,144,,1482
06/04/2020,20151,240,,1014
06/04/2020,20152,137,,1269
06/04/2020,20155,208,,1490
06/04/2020,20158,13,,134
06/04/2020,20164,869,,3021
06/04/2020,20165,224,,1690
06/04/2020,20166,142,,740
06/04/2020,20169,85,,876
06/04/2020,20170,820,,2488
06/04/2020,20171,247,,1304
06/04/2020,20175,173,,1614
06/04/2020,20176,520,,2570
06/04/2020,20180,17,,241
06/04/2020,20181,35,,359
06/04/2020,20184,Suppressed*,,38
06/04/2020,20186,59,,692
06/04/2020,20187,61,,560
06/04/2020,20190,193,,1268
06/04/2020,20191,262,,1190
06/04/2020,20194,30,,374
06/04/2020,20197,5,,88
06/04/2020,20198,6,,58
06/04/2020,22003,1096,,3752
06/04/2020,22015,349,,1676
06/04/2020,22025,99,,753
06/04/2020,22026,196,,1011
06/04/2020,22027,42,,118
06/04/2020,22030,349,,2396
06/04/2020,22031,338,,1916
06/04/2020,22032,116,,941
06/04/2020,22033,222,,1416
06/04/2020,22035,Suppressed*,,11
06/04/2020,22039,53,,552
06/04/2020,22041,647,,2527
06/04/2020,22042,676,,2300
06/04/2020,22043,204,,912
06/04/2020,22044,229,,835
06/04/2020,22046,178,,918
06/04/2020,22060,13,,143
06/04/2020,22066,68,,538
06/04/2020,22079,277,,1462
06/04/2020,22101,117,,1407
06/04/2020,22102,99,,944
06/04/2020,22124,54,,551
06/04/2020,22125,Suppressed*,,37
06/04/2020,22134,18,,73
06/04/2020,22150,690,,2621
06/04/2020,22151,253,,936
06/04/2020,22152,174,,1032
06/04/2020,22153,138,,1035
06/04/2020,22172,132,,559
06/04/2020,22180,192,,986
06/04/2020,22181,54,,406
06/04/2020,22182,100,,852
06/04/2020,22191,1347,,5453
06/04/2020,22192,565,,3533
06/04/2020,22193,1266,,5292
06/04/2020,22201,189,,1368
06/04/2020,22202,176,,962
06/04/2020,22203,288,,1217
06/04/2020,22204,871,,3419
06/04/2020,22205,118,,1046
06/04/2020,22206,152,,947
06/04/2020,22207,246,,1463
06/04/2020,22209,74,,521
06/04/2020,22211,Suppressed*,,15
06/04/2020,22213,16,,118
06/04/2020,22214,0,,2
06/04/2020,22301,66,,645
06/04/2020,22302,205,,1288
06/04/2020,22303,179,,796
06/04/2020,22304,594,,3209
06/04/2020,22305,558,,1828
06/04/2020,22306,755,,2450
06/04/2020,22307,61,,451
06/04/2020,22308,61,,361
06/04/2020,22309,540,,1823
06/04/2020,22310,265,,1228
06/04/2020,22311,402,,1557
06/04/2020,22312,484,,1864
06/04/2020,22314,174,,1540
06/04/2020,22315,91,,892
06/04/2020,22401,156,,1233
06/04/2020,22405,109,,1093
06/04/2020,22406,81,,870
06/04/2020,22407,365,,2260
06/04/2020,22408,126,,1059
06/04/2020,22427,7,,89
06/04/2020,22432,Suppressed*,,24
06/04/2020,22433,Suppressed*,,8
06/04/2020,22435,Suppressed*,,70
06/04/2020,22436,0,,16
06/04/2020,22437,Suppressed*,,25
06/04/2020,22438,Suppressed*,,9
06/04/2020,22443,32,,230
06/04/2020,22448,Suppressed*,,23
06/04/2020,22454,Suppressed*,,38
06/04/2020,22460,Suppressed*,,45
06/04/2020,22469,10,,64
06/04/2020,22473,18,,161
06/04/2020,22476,Suppressed*,,6
06/04/2020,22480,0,,29
06/04/2020,22482,Suppressed*,,104
06/04/2020,22485,70,,785
06/04/2020,22488,Suppressed*,,39
06/04/2020,22503,5,,156
06/04/2020,22504,0,,7
06/04/2020,22508,45,,493
06/04/2020,22509,Suppressed*,,1
06/04/2020,22511,5,,30
06/04/2020,22514,6,,60
06/04/2020,22520,32,,172
06/04/2020,22529,Suppressed*,,10
06/04/2020,22530,0,,2
06/04/2020,22534,Suppressed*,,72
06/04/2020,22535,Suppressed*,,18
06/04/2020,22538,0,,9
06/04/2020,22539,Suppressed*,,67
06/04/2020,22542,5,,79
06/04/2020,22546,42,,430
06/04/2020,22548,0,,3
06/04/2020,22551,69,,651
06/04/2020,22553,34,,493
06/04/2020,22554,363,,2129
06/04/2020,22556,178,,1045
06/04/2020,22560,38,,491
06/04/2020,22567,6,,126
06/04/2020,22572,276,,552
06/04/2020,22576,0,,45
06/04/2020,22578,Suppressed*,,58
06/04/2020,22579,Suppressed*,,7
06/04/2020,22580,12,,147
06/04/2020,22601,224,,7397
06/04/2020,22602,141,,348
06/04/2020,22603,80,,216
06/04/2020,22610,8,,22
06/04/2020,22611,14,,125
06/04/2020,22620,7,,45
06/04/2020,22623,Suppressed*,,3
06/04/2020,22624,6,,21
06/04/2020,22625,6,,26
06/04/2020,22627,0,,14
06/04/2020,22630,189,,878
06/04/2020,22637,Suppressed*,,14
06/04/2020,22639,0,,11
06/04/2020,22640,Suppressed*,,7
06/04/2020,22641,0,,1
06/04/2020,22642,19,,77
06/04/2020,22643,0,,9
06/04/2020,22644,46,,51
06/04/2020,22645,20,,46
06/04/2020,22646,0,,7
06/04/2020,22650,6,,12
06/04/2020,22652,5,,20
06/04/2020,22654,Suppressed*,,7
06/04/2020,22655,95,,225
06/04/2020,22656,18,,57
06/04/2020,22657,46,,152
06/04/2020,22660,10,,16
06/04/2020,22663,9,,14
06/04/2020,22664,165,,516
06/04/2020,22701,634,,2080
06/04/2020,22709,Suppressed*,,31
06/04/2020,22711,0,,2
06/04/2020,22712,81,,455
06/04/2020,22713,6,,38
06/04/2020,22714,15,,49
06/04/2020,22715,Suppressed*,,45
06/04/2020,22716,Suppressed*,,22
06/04/2020,22718,Suppressed*,,17
06/04/2020,22719,0,,9
06/04/2020,22720,Suppressed*,,26
06/04/2020,22722,0,,4
06/04/2020,22723,0,,4
06/04/2020,22724,12,,74
06/04/2020,22726,22,,78
06/04/2020,22727,18,,201
06/04/2020,22728,8,,101
06/04/2020,22729,Suppressed*,,12
06/04/2020,22730,Suppressed*,,4
06/04/2020,22731,Suppressed*,,9
06/04/2020,22732,Suppressed*,,13
06/04/2020,22733,18,,63
06/04/2020,22734,23,,144
06/04/2020,22735,Suppressed*,,59
06/04/2020,22736,Suppressed*,,19
06/04/2020,22737,6,,87
06/04/2020,22738,Suppressed*,,31
06/04/2020,22740,Suppressed*,,36
06/04/2020,22741,0,,10
06/04/2020,22742,16,,83
06/04/2020,22743,0,,2
06/04/2020,22747,Suppressed*,,27
06/04/2020,22749,0,,8
06/04/2020,22801,574,,1973
06/04/2020,22802,464,,1590
06/04/2020,22807,Suppressed*,,6
06/04/2020,22810,Suppressed*,,21
06/04/2020,22811,Suppressed*,,23
06/04/2020,22812,24,,296
06/04/2020,22815,72,,319
06/04/2020,22820,0,,2
06/04/2020,22821,19,,171
06/04/2020,22824,70,,100
06/04/2020,22827,60,,426
06/04/2020,22830,16,,58
06/04/2020,22831,Suppressed*,,30
06/04/2020,22832,Suppressed*,,31
06/04/2020,22834,5,,45
06/04/2020,22835,141,,460
06/04/2020,22840,15,,141
06/04/2020,22841,16,,97
06/04/2020,22842,59,,139
06/04/2020,22843,Suppressed*,,55
06/04/2020,22844,42,,157
06/04/2020,22845,0,,4
06/04/2020,22846,8,,71
06/04/2020,22847,Suppressed*,,19
06/04/2020,22849,22,,161
06/04/2020,22850,6,,40
06/04/2020,22851,62,,164
06/04/2020,22853,53,,197
06/04/2020,22901,122,,1696
06/04/2020,22902,68,,1008
06/04/2020,22903,75,,1561
06/04/2020,22904,0,,6
06/04/2020,22911,32,,743
06/04/2020,22920,Suppressed*,,104
06/04/2020,22922,6,,74
06/04/2020,22923,12,,177
06/04/2020,22931,0,,11
06/04/2020,22932,19,,293
06/04/2020,22935,Suppressed*,,39
06/04/2020,22936,Suppressed*,,158
06/04/2020,22937,Suppressed*,,55
06/04/2020,22938,Suppressed*,,48
06/04/2020,22939,7,,188
06/04/2020,22940,Suppressed*,,40
06/04/2020,22942,15,,410
06/04/2020,22943,0,,19
06/04/2020,22946,Suppressed*,,8
06/04/2020,22947,Suppressed*,,155
06/04/2020,22948,0,,5
06/04/2020,22949,0,,58
06/04/2020,22952,Suppressed*,,63
06/04/2020,22958,Suppressed*,,55
06/04/2020,22959,6,,83
06/04/2020,22960,35,,473
06/04/2020,22963,29,,592
06/04/2020,22964,0,,7
06/04/2020,22967,Suppressed*,,46
06/04/2020,22968,18,,411
06/04/2020,22969,Suppressed*,,54
06/04/2020,22971,0,,63
06/04/2020,22972,Suppressed*,,19
06/04/2020,22973,9,,361
06/04/2020,22974,8,,193
06/04/2020,22976,0,,12
06/04/2020,22980,52,,998
06/04/2020,22989,0,,5
06/04/2020,23002,24,,415
06/04/2020,23004,10,,64
06/04/2020,23005,62,,629
06/04/2020,23009,19,,216
06/04/2020,23011,Suppressed*,,30
06/04/2020,23015,11,,131
06/04/2020,23021,0,,7
06/04/2020,23022,8,,52
06/04/2020,23023,Suppressed*,,7
06/04/2020,23024,30,,280
06/04/2020,23025,0,,9
06/04/2020,23027,5,,64
06/04/2020,23030,18,,187
06/04/2020,23032,0,,7
06/04/2020,23035,Suppressed*,,24
06/04/2020,23038,8,,61
06/04/2020,23039,Suppressed*,,36
06/04/2020,23040,18,,199
06/04/2020,23043,Suppressed*,,26
06/04/2020,23045,0,,2
06/04/2020,23047,6,,44
06/04/2020,23050,Suppressed*,,13
06/04/2020,23055,39,,77
06/04/2020,23056,0,,0
06/04/2020,23059,65,,913
06/04/2020,23060,139,,1232
06/04/2020,23061,18,,567
06/04/2020,23062,5,,71
06/04/2020,23063,57,,257
06/04/2020,23064,0,,2
06/04/2020,23065,Suppressed*,,50
06/04/2020,23066,0,,4
06/04/2020,23068,0,,7
06/04/2020,23069,9,,92
06/04/2020,23070,0,,7
06/04/2020,23071,Suppressed*,,36
06/04/2020,23072,7,,262
06/04/2020,23075,130,,491
06/04/2020,23076,0,,15
06/04/2020,23079,0,,5
06/04/2020,23083,Suppressed*,,77
06/04/2020,23084,6,,92
06/04/2020,23085,Suppressed*,,9
06/04/2020,23086,5,,82
06/04/2020,23089,8,,168
06/04/2020,23091,0,,17
06/04/2020,23092,0,,10
06/04/2020,23093,31,,573
06/04/2020,23102,8,,79
06/04/2020,23103,21,,175
06/04/2020,23106,Suppressed*,,31
06/04/2020,23108,0,,2
06/04/2020,23109,Suppressed*,,47
06/04/2020,23110,0,,16
06/04/2020,23111,108,,1337
06/04/2020,23112,133,,1683
06/04/2020,23113,106,,1024
06/04/2020,23114,56,,674
06/04/2020,23115,12,,12
06/04/2020,23116,119,,1047
06/04/2020,23117,18,,364
06/04/2020,23119,Suppressed*,,7
06/04/2020,23120,36,,364
06/04/2020,23123,16,,151
06/04/2020,23124,6,,139
06/04/2020,23125,0,,1
06/04/2020,23126,0,,9
06/04/2020,23128,Suppressed*,,27
06/04/2020,23129,0,,5
06/04/2020,23130,Suppressed*,,8
06/04/2020,23138,0,,7
06/04/2020,23139,35,,675
06/04/2020,23140,20,,211
06/04/2020,23141,15,,209
06/04/2020,23146,6,,66
06/04/2020,23148,Suppressed*,,44
06/04/2020,23149,8,,74
06/04/2020,23150,79,,497
06/04/2020,23153,Suppressed*,,42
06/04/2020,23156,5,,36
06/04/2020,23160,Suppressed*,,14
06/04/2020,23161,0,,2
06/04/2020,23163,0,,1
06/04/2020,23168,10,,263
06/04/2020,23169,0,,19
06/04/2020,23173,Suppressed*,,3
06/04/2020,23175,Suppressed*,,29
06/04/2020,23176,0,,10
06/04/2020,23177,0,,19
06/04/2020,23180,0,,7
06/04/2020,23181,Suppressed*,,163
06/04/2020,23185,151,,1976
06/04/2020,23187,0,,17
06/04/2020,23188,131,,1523
06/04/2020,23192,12,,164
06/04/2020,23219,16,,401
06/04/2020,23220,77,,815
06/04/2020,23221,37,,454
06/04/2020,23222,118,,879
06/04/2020,23223,316,,2139
06/04/2020,23224,624,,3089
06/04/2020,23225,328,,2186
06/04/2020,23226,181,,3390
06/04/2020,23227,124,,1178
06/04/2020,23228,204,,1519
06/04/2020,23229,186,,1333
06/04/2020,23230,33,,284
06/04/2020,23231,138,,1243
06/04/2020,23233,122,,1024
06/04/2020,23234,582,,2364
06/04/2020,23235,158,,1539
06/04/2020,23236,94,,1106
06/04/2020,23237,185,,1039
06/04/2020,23238,239,,1180
06/04/2020,23250,0,,3
06/04/2020,23294,99,,733
06/04/2020,23301,85,,206
06/04/2020,23302,Suppressed*,,14
06/04/2020,23303,16,,89
06/04/2020,23304,Suppressed*,,11
06/04/2020,23306,24,,87
06/04/2020,23307,15,,48
06/04/2020,23308,50,,167
06/04/2020,23310,25,,143
06/04/2020,23313,Suppressed*,,4
06/04/2020,23314,14,,242
06/04/2020,23315,Suppressed*,,47
06/04/2020,23316,14,,60
06/04/2020,23320,181,,3658
06/04/2020,23321,64,,1137
06/04/2020,23322,100,,1441
06/04/2020,23323,83,,1017
06/04/2020,23324,73,,685
06/04/2020,23325,52,,612
06/04/2020,23336,9,,90
06/04/2020,23337,0,,16
06/04/2020,23347,16,,51
06/04/2020,23350,69,,236
06/04/2020,23354,13,,29
06/04/2020,23356,Suppressed*,,51
06/04/2020,23357,42,,90
06/04/2020,23358,0,,2
06/04/2020,23359,14,,38
06/04/2020,23389,Suppressed*,,4
06/04/2020,23395,17,,56
06/04/2020,23398,Suppressed*,,12
06/04/2020,23401,6,,25
06/04/2020,23405,10,,43
06/04/2020,23407,59,,123
06/04/2020,23408,Suppressed*,,7
06/04/2020,23409,Suppressed*,,8
06/04/2020,23410,61,,187
06/04/2020,23413,77,,269
06/04/2020,23414,32,,71
06/04/2020,23415,37,,174
06/04/2020,23416,11,,81
06/04/2020,23417,83,,249
06/04/2020,23418,64,,138
06/04/2020,23420,83,,211
06/04/2020,23421,172,,710
06/04/2020,23422,7,,22
06/04/2020,23423,Suppressed*,,12
06/04/2020,23426,5,,10
06/04/2020,23427,5,,15
06/04/2020,23430,34,,468
06/04/2020,23432,7,,42
06/04/2020,23433,0,,41
06/04/2020,23434,179,,2120
06/04/2020,23435,121,,1035
06/04/2020,23436,0,,25
06/04/2020,23437,6,,152
06/04/2020,23438,Suppressed*,,73
06/04/2020,23440,0,,7
06/04/2020,23441,32,,66
06/04/2020,23442,24,,130
06/04/2020,23451,62,,1482
06/04/2020,23452,119,,2317
06/04/2020,23453,54,,1157
06/04/2020,23454,107,,2137
06/04/2020,23455,52,,1625
06/04/2020,23456,82,,1826
06/04/2020,23457,7,,128
06/04/2020,23459,Suppressed*,,89
06/04/2020,23460,Suppressed*,,25
06/04/2020,23461,0,,31
06/04/2020,23462,153,,2520
06/04/2020,23464,110,,2272
06/04/2020,23480,Suppressed*,,20
06/04/2020,23486,Suppressed*,,6
06/04/2020,23487,65,,221
06/04/2020,23488,8,,30
06/04/2020,23502,51,,1430
06/04/2020,23503,72,,912
06/04/2020,23504,66,,1172
06/04/2020,23505,47,,1314
06/04/2020,23507,11,,770
06/04/2020,23508,35,,440
06/04/2020,23509,37,,1448
06/04/2020,23510,50,,587
06/04/2020,23511,Suppressed*,,220
06/04/2020,23513,63,,1009
06/04/2020,23517,10,,159
06/04/2020,23518,76,,1069
06/04/2020,23523,18,,261
06/04/2020,23551,0,,3
06/04/2020,23601,31,,1625
06/04/2020,23602,58,,963
06/04/2020,23603,Suppressed*,,68
06/04/2020,23604,Suppressed*,,40
06/04/2020,23605,24,,346
06/04/2020,23606,53,,722
