GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
24005400400,2011,4004,"Baltimore County, Maryland",5653.0,1.85,362.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400400,2012,4004,"Baltimore County, Maryland",5653.0,1.85,372.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400400,2013,4004,"Baltimore County, Maryland",5653.0,1.85,383.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400400,2014,4004,"Baltimore County, Maryland",5653.0,1.85,394.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400400,2015,4004,"Baltimore County, Maryland",5653.0,1.85,404.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400400,2016,4004,"Baltimore County, Maryland",5653.0,1.85,415.0,9.56,1330.0,110464.0,377700.0,27.5,84.68,4.95,2.6,0.16,6.19,0.0,1.42,0.0,,,,,0,0,0
24005400500,2000,4005,"Baltimore County, Maryland",2316.0,2.48,58.0,7.08,1043.0,78143.0,210700.0,16.3,93.7,1.81,1.21,0.13,2.59,0.0,0.47,0.09,,,,,0,0,0
24005400500,2001,4005,"Baltimore County, Maryland",2316.0,2.48,56.0,7.08,1043.0,78143.0,210700.0,16.3,93.7,1.81,1.21,0.13,2.59,0.0,0.47,0.09,,,,,0,0,0
24005400500,2002,4005,"Baltimore County, Maryland",2316.0,2.48,53.0,7.08,1043.0,78143.0,210700.0,16.3,93.7,1.81,1.21,0.13,2.59,0.0,0.47,0.09,,,,,0,0,0
24005400500,2003,4005,"Baltimore County, Maryland",2316.0,2.48,51.0,7.08,1043.0,78143.0,210700.0,16.3,93.7,1.81,1.21,0.13,2.59,0.0,0.47,0.09,,,,,0,0,0
24005400500,2004,4005,"Baltimore County, Maryland",2316.0,2.48,49.0,7.08,1043.0,78143.0,210700.0,16.3,93.7,1.81,1.21,0.13,2.59,0.0,0.47,0.09,,,,,0,0,0
24005400500,2005,4005,"Baltimore County, Maryland",2277.0,1.55,47.0,2.77,1200.0,109762.0,485100.0,25.0,93.94,0.66,2.99,0.0,1.76,0.0,0.66,0.0,,,,,0,0,0
24005400500,2006,4005,"Baltimore County, Maryland",2277.0,1.55,44.0,2.77,1200.0,109762.0,485100.0,25.0,93.94,0.66,2.99,0.0,1.76,0.0,0.66,0.0,,,,,0,0,0
24005400500,2007,4005,"Baltimore County, Maryland",2277.0,1.55,42.0,2.77,1200.0,109762.0,485100.0,25.0,93.94,0.66,2.99,0.0,1.76,0.0,0.66,0.0,,,,,0,0,0
24005400500,2008,4005,"Baltimore County, Maryland",2277.0,1.55,40.0,2.77,1200.0,109762.0,485100.0,25.0,93.94,0.66,2.99,0.0,1.76,0.0,0.66,0.0,,,,,0,0,0
24005400500,2009,4005,"Baltimore County, Maryland",2277.0,1.55,37.0,2.77,1200.0,109762.0,485100.0,25.0,93.94,0.66,2.99,0.0,1.76,0.0,0.66,0.0,,,,,0,0,0
24005400500,2010,4005,"Baltimore County, Maryland",2418.0,1.34,35.0,4.1,1375.0,120333.0,438500.0,10.0,93.18,1.57,1.49,0.33,2.85,0.0,0.58,0.0,,,,,0,0,0
24005400500,2011,4005,"Baltimore County, Maryland",2568.0,1.73,37.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400500,2012,4005,"Baltimore County, Maryland",2568.0,1.73,38.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400500,2013,4005,"Baltimore County, Maryland",2568.0,1.73,40.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400500,2014,4005,"Baltimore County, Maryland",2568.0,1.73,41.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400500,2015,4005,"Baltimore County, Maryland",2568.0,1.73,43.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400500,2016,4005,"Baltimore County, Maryland",2568.0,1.73,44.0,1.77,,134286.0,471000.0,10.0,93.07,2.41,2.8,0.0,0.9,0.0,0.82,0.0,,,,,0,0,0
24005400600,2000,4006,"Baltimore County, Maryland",2946.0,4.64,457.0,36.1,580.0,45452.0,102500.0,22.9,81.47,11.1,2.68,0.27,2.82,0.0,1.29,0.37,,,,,0,0,0
24005400600,2001,4006,"Baltimore County, Maryland",2946.0,4.64,454.0,36.1,580.0,45452.0,102500.0,22.9,81.47,11.1,2.68,0.27,2.82,0.0,1.29,0.37,,,,,0,0,0
24005400600,2002,4006,"Baltimore County, Maryland",2946.0,4.64,451.0,36.1,580.0,45452.0,102500.0,22.9,81.47,11.1,2.68,0.27,2.82,0.0,1.29,0.37,,,,,0,0,0
24005400600,2003,4006,"Baltimore County, Maryland",2946.0,4.64,448.0,36.1,580.0,45452.0,102500.0,22.9,81.47,11.1,2.68,0.27,2.82,0.0,1.29,0.37,,,,,0,0,0
24005400600,2004,4006,"Baltimore County, Maryland",2946.0,4.64,445.0,36.1,580.0,45452.0,102500.0,22.9,81.47,11.1,2.68,0.27,2.82,0.0,1.29,0.37,,,,,0,0,0
24005400600,2005,4006,"Baltimore County, Maryland",2927.0,2.25,442.0,31.61,847.0,56058.0,248200.0,26.8,81.14,10.15,0.0,0.85,4.61,0.0,1.5,1.74,,,,,0,0,0
24005400600,2006,4006,"Baltimore County, Maryland",2927.0,2.25,438.0,31.61,847.0,56058.0,248200.0,26.8,81.14,10.15,0.0,0.85,4.61,0.0,1.5,1.74,,,,,0,0,0
24005400600,2007,4006,"Baltimore County, Maryland",2927.0,2.25,435.0,31.61,847.0,56058.0,248200.0,26.8,81.14,10.15,0.0,0.85,4.61,0.0,1.5,1.74,,,,,0,0,0
24005400600,2008,4006,"Baltimore County, Maryland",2927.0,2.25,432.0,31.61,847.0,56058.0,248200.0,26.8,81.14,10.15,0.0,0.85,4.61,0.0,1.5,1.74,,,,,0,0,0
24005400600,2009,4006,"Baltimore County, Maryland",2927.0,2.25,429.0,31.61,847.0,56058.0,248200.0,26.8,81.14,10.15,0.0,0.85,4.61,0.0,1.5,1.74,,,,,0,0,0
24005400600,2010,4006,"Baltimore County, Maryland",2871.0,7.3,426.0,35.09,885.0,63787.0,242600.0,50.0,73.15,15.81,3.69,0.17,4.39,0.03,2.37,0.38,,,,,0,0,0
24005400600,2011,4006,"Baltimore County, Maryland",2821.0,4.94,437.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400600,2012,4006,"Baltimore County, Maryland",2821.0,4.94,448.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400600,2013,4006,"Baltimore County, Maryland",2821.0,4.94,459.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400600,2014,4006,"Baltimore County, Maryland",2821.0,4.94,469.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400600,2015,4006,"Baltimore County, Maryland",2821.0,4.94,480.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400600,2016,4006,"Baltimore County, Maryland",2821.0,4.94,491.0,37.14,943.0,72400.0,257700.0,29.5,68.31,21.91,0.6,0.0,5.96,0.0,3.23,0.0,,,,,0,0,0
24005400701,2000,4007.01,"Baltimore County, Maryland",2633.0,8.34,611.0,47.96,667.0,39550.01,112400.01,27.7,70.91,19.75,2.2,0.23,5.39,0.11,1.37,0.04,,,,,0,0,0
24005400701,2001,4007.01,"Baltimore County, Maryland",2633.0,8.34,616.0,47.96,667.0,39550.01,112400.01,27.7,70.91,19.75,2.2,0.23,5.39,0.11,1.37,0.04,,,,,0,0,0
24005400701,2002,4007.01,"Baltimore County, Maryland",2633.0,8.34,620.0,47.96,667.0,39550.01,112400.01,27.7,70.91,19.75,2.2,0.23,5.39,0.11,1.37,0.04,,,,,0,0,0
24005400701,2003,4007.01,"Baltimore County, Maryland",2633.0,8.34,625.0,47.96,667.0,39550.01,112400.01,27.7,70.91,19.75,2.2,0.23,5.39,0.11,1.37,0.04,,,,,0,0,0
24005400701,2004,4007.01,"Baltimore County, Maryland",2633.0,8.34,630.0,47.96,667.0,39550.01,112400.01,27.7,70.91,19.75,2.2,0.23,5.39,0.11,1.37,0.04,,,,,0,0,0
24005400701,2005,4007.01,"Baltimore County, Maryland",2881.0,6.8,635.0,44.44,935.0,62499.99,242999.99,24.3,72.27,20.37,0.42,0.0,5.83,0.0,1.11,0.0,,,,,0,0,0
24005400701,2006,4007.01,"Baltimore County, Maryland",2881.0,6.8,639.0,44.44,935.0,62499.99,242999.99,24.3,72.27,20.37,0.42,0.0,5.83,0.0,1.11,0.0,,,,,0,0,0
24005400701,2007,4007.01,"Baltimore County, Maryland",2881.0,6.8,644.0,44.44,935.0,62499.99,242999.99,24.3,72.27,20.37,0.42,0.0,5.83,0.0,1.11,0.0,,,,,0,0,0
24005400701,2008,4007.01,"Baltimore County, Maryland",2881.0,6.8,649.0,44.44,935.0,62499.99,242999.99,24.3,72.27,20.37,0.42,0.0,5.83,0.0,1.11,0.0,,,,,0,0,0
24005400701,2009,4007.01,"Baltimore County, Maryland",2881.0,6.8,653.0,44.44,935.0,62499.99,242999.99,24.3,72.27,20.37,0.42,0.0,5.83,0.0,1.11,0.0,,,,,0,0,0
24005400701,2010,4007.01,"Baltimore County, Maryland",2789.0,0.0,658.0,51.53,1094.0,58328.0,249900.0,27.7,58.77,27.32,2.4,0.11,8.57,0.0,2.76,0.07,,,,,0,0,0
24005400701,2011,4007.01,"Baltimore County, Maryland",3023.0,0.0,665.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400701,2012,4007.01,"Baltimore County, Maryland",3023.0,0.0,671.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400701,2013,4007.01,"Baltimore County, Maryland",3023.0,0.0,678.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400701,2014,4007.01,"Baltimore County, Maryland",3023.0,0.0,684.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400701,2015,4007.01,"Baltimore County, Maryland",3023.0,0.0,691.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400701,2016,4007.01,"Baltimore County, Maryland",3023.0,0.0,697.0,55.54,1108.0,65948.0,242300.0,23.2,51.74,33.61,5.99,0.0,6.22,0.0,2.45,0.0,,,,,0,0,0
24005400702,2000,4007.02,"Baltimore County, Maryland",1685.0,4.82,203.0,31.87,565.0,43750.0,96900.0,19.2,75.91,18.58,1.07,0.47,1.9,0.24,1.78,0.06,,,,,0,0,0
24005400702,2001,4007.02,"Baltimore County, Maryland",1685.0,4.82,201.0,31.87,565.0,43750.0,96900.0,19.2,75.91,18.58,1.07,0.47,1.9,0.24,1.78,0.06,,,,,0,0,0
24005400702,2002,4007.02,"Baltimore County, Maryland",1685.0,4.82,199.0,31.87,565.0,43750.0,96900.0,19.2,75.91,18.58,1.07,0.47,1.9,0.24,1.78,0.06,,,,,0,0,0
24005400702,2003,4007.02,"Baltimore County, Maryland",1685.0,4.82,196.0,31.87,565.0,43750.0,96900.0,19.2,75.91,18.58,1.07,0.47,1.9,0.24,1.78,0.06,,,,,0,0,0
24005400702,2004,4007.02,"Baltimore County, Maryland",1685.0,4.82,194.0,31.87,565.0,43750.0,96900.0,19.2,75.91,18.58,1.07,0.47,1.9,0.24,1.78,0.06,,,,,0,0,0
24005400702,2005,4007.02,"Baltimore County, Maryland",1576.0,15.52,192.0,28.99,955.0,67174.0,202500.0,50.0,64.4,34.9,0.0,0.0,0.7,0.0,0.0,0.0,,,,,0,0,0
24005400702,2006,4007.02,"Baltimore County, Maryland",1576.0,15.52,190.0,28.99,955.0,67174.0,202500.0,50.0,64.4,34.9,0.0,0.0,0.7,0.0,0.0,0.0,,,,,0,0,0
24005400702,2007,4007.02,"Baltimore County, Maryland",1576.0,15.52,188.0,28.99,955.0,67174.0,202500.0,50.0,64.4,34.9,0.0,0.0,0.7,0.0,0.0,0.0,,,,,0,0,0
24005400702,2008,4007.02,"Baltimore County, Maryland",1576.0,15.52,185.0,28.99,955.0,67174.0,202500.0,50.0,64.4,34.9,0.0,0.0,0.7,0.0,0.0,0.0,,,,,0,0,0
24005400702,2009,4007.02,"Baltimore County, Maryland",1576.0,15.52,183.0,28.99,955.0,67174.0,202500.0,50.0,64.4,34.9,0.0,0.0,0.7,0.0,0.0,0.0,,,,,0,0,0
24005400702,2010,4007.02,"Baltimore County, Maryland",1795.0,4.91,181.0,27.68,894.0,81250.0,229500.0,23.0,59.83,29.3,3.29,0.17,3.84,0.22,3.12,0.22,,,,,0,0,0
24005400702,2011,4007.02,"Baltimore County, Maryland",1874.0,4.38,184.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400702,2012,4007.02,"Baltimore County, Maryland",1874.0,4.38,187.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400702,2013,4007.02,"Baltimore County, Maryland",1874.0,4.38,190.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400702,2014,4007.02,"Baltimore County, Maryland",1874.0,4.38,193.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400702,2015,4007.02,"Baltimore County, Maryland",1874.0,4.38,196.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400702,2016,4007.02,"Baltimore County, Maryland",1874.0,4.38,199.0,32.85,1103.0,80444.0,228500.0,23.5,57.52,28.76,5.39,0.05,4.11,0.0,4.16,0.0,,,,,0,0,0
24005400800,2000,4008,"Baltimore County, Maryland",2661.0,7.79,336.0,30.55,624.0,48257.0,119100.0,27.6,60.02,34.42,2.14,0.38,1.39,0.04,1.39,0.23,,,,,0,0,0
24005400800,2001,4008,"Baltimore County, Maryland",2661.0,7.79,339.0,30.55,624.0,48257.0,119100.0,27.6,60.02,34.42,2.14,0.38,1.39,0.04,1.39,0.23,,,,,0,0,0
24005400800,2002,4008,"Baltimore County, Maryland",2661.0,7.79,341.0,30.55,624.0,48257.0,119100.0,27.6,60.02,34.42,2.14,0.38,1.39,0.04,1.39,0.23,,,,,0,0,0
24005400800,2003,4008,"Baltimore County, Maryland",2661.0,7.79,344.0,30.55,624.0,48257.0,119100.0,27.6,60.02,34.42,2.14,0.38,1.39,0.04,1.39,0.23,,,,,0,0,0
24005400800,2004,4008,"Baltimore County, Maryland",2661.0,7.79,346.0,30.55,624.0,48257.0,119100.0,27.6,60.02,34.42,2.14,0.38,1.39,0.04,1.39,0.23,,,,,0,0,0
24005400800,2005,4008,"Baltimore County, Maryland",2665.0,14.72,349.0,37.66,988.0,51078.0,237000.0,29.1,57.3,36.96,1.91,0.0,0.0,0.45,1.99,1.39,,,,,0,0,0
24005400800,2006,4008,"Baltimore County, Maryland",2665.0,14.72,351.0,37.66,988.0,51078.0,237000.0,29.1,57.3,36.96,1.91,0.0,0.0,0.45,1.99,1.39,,,,,0,0,0
24005400800,2007,4008,"Baltimore County, Maryland",2665.0,14.72,354.0,37.66,988.0,51078.0,237000.0,29.1,57.3,36.96,1.91,0.0,0.0,0.45,1.99,1.39,,,,,0,0,0
24005400800,2008,4008,"Baltimore County, Maryland",2665.0,14.72,356.0,37.66,988.0,51078.0,237000.0,29.1,57.3,36.96,1.91,0.0,0.0,0.45,1.99,1.39,,,,,0,0,0
24005400800,2009,4008,"Baltimore County, Maryland",2665.0,14.72,359.0,37.66,988.0,51078.0,237000.0,29.1,57.3,36.96,1.91,0.0,0.0,0.45,1.99,1.39,,,,,0,0,0
24005400800,2010,4008,"Baltimore County, Maryland",2712.0,7.3,361.0,33.24,1191.0,62860.0,261300.0,30.0,52.62,32.56,7.56,0.11,4.06,0.0,2.95,0.15,,,,,0,0,0
24005400800,2011,4008,"Baltimore County, Maryland",2658.0,1.62,370.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400800,2012,4008,"Baltimore County, Maryland",2658.0,1.62,379.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400800,2013,4008,"Baltimore County, Maryland",2658.0,1.62,388.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400800,2014,4008,"Baltimore County, Maryland",2658.0,1.62,397.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400800,2015,4008,"Baltimore County, Maryland",2658.0,1.62,406.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400800,2016,4008,"Baltimore County, Maryland",2658.0,1.62,415.0,34.45,1151.0,66801.0,264800.0,22.8,57.45,26.22,9.07,2.56,3.39,0.0,0.83,0.49,,,,,0,0,0
24005400900,2000,4009,"Baltimore County, Maryland",1908.0,10.35,261.0,34.99,649.0,52806.0,140900.0,28.0,53.41,40.25,2.36,0.31,1.78,0.26,1.47,0.16,,,,,0,0,0
24005400900,2001,4009,"Baltimore County, Maryland",1908.0,10.35,261.0,34.99,649.0,52806.0,140900.0,28.0,53.41,40.25,2.36,0.31,1.78,0.26,1.47,0.16,,,,,0,0,0
24005400900,2002,4009,"Baltimore County, Maryland",1908.0,10.35,261.0,34.99,649.0,52806.0,140900.0,28.0,53.41,40.25,2.36,0.31,1.78,0.26,1.47,0.16,,,,,0,0,0
24005400900,2003,4009,"Baltimore County, Maryland",1908.0,10.35,261.0,34.99,649.0,52806.0,140900.0,28.0,53.41,40.25,2.36,0.31,1.78,0.26,1.47,0.16,,,,,0,0,0
24005400900,2004,4009,"Baltimore County, Maryland",1908.0,10.35,261.0,34.99,649.0,52806.0,140900.0,28.0,53.41,40.25,2.36,0.31,1.78,0.26,1.47,0.16,,,,,0,0,0
24005400900,2005,4009,"Baltimore County, Maryland",1961.0,10.05,262.0,37.75,1060.0,50986.0,314600.0,24.3,58.08,38.3,0.0,0.0,0.0,0.0,3.62,0.0,,,,,0,0,0
24005400900,2006,4009,"Baltimore County, Maryland",1961.0,10.05,262.0,37.75,1060.0,50986.0,314600.0,24.3,58.08,38.3,0.0,0.0,0.0,0.0,3.62,0.0,,,,,0,0,0
24005400900,2007,4009,"Baltimore County, Maryland",1961.0,10.05,262.0,37.75,1060.0,50986.0,314600.0,24.3,58.08,38.3,0.0,0.0,0.0,0.0,3.62,0.0,,,,,0,0,0
24005400900,2008,4009,"Baltimore County, Maryland",1961.0,10.05,262.0,37.75,1060.0,50986.0,314600.0,24.3,58.08,38.3,0.0,0.0,0.0,0.0,3.62,0.0,,,,,0,0,0
24005400900,2009,4009,"Baltimore County, Maryland",1961.0,10.05,262.0,37.75,1060.0,50986.0,314600.0,24.3,58.08,38.3,0.0,0.0,0.0,0.0,3.62,0.0,,,,,0,0,0
24005400900,2010,4009,"Baltimore County, Maryland",1944.0,13.3,262.0,34.79,1033.0,50110.0,350000.0,32.6,49.9,32.61,10.08,0.26,4.63,0.05,2.16,0.31,,,,,0,0,0
24005400900,2011,4009,"Baltimore County, Maryland",2160.0,7.69,268.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005400900,2012,4009,"Baltimore County, Maryland",2160.0,7.69,274.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005400900,2013,4009,"Baltimore County, Maryland",2160.0,7.69,281.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005400900,2014,4009,"Baltimore County, Maryland",2160.0,7.69,287.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005400900,2015,4009,"Baltimore County, Maryland",2160.0,7.69,293.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005400900,2016,4009,"Baltimore County, Maryland",2160.0,7.69,299.0,39.19,1084.0,51641.0,317300.0,34.1,51.53,17.69,27.41,0.0,1.25,0.0,0.93,1.2,,,,,0,0,0
24005401000,2000,4010,"Baltimore County, Maryland",2446.0,2.75,363.0,42.71,715.0,49347.0,162300.0,23.8,80.78,14.06,1.76,0.16,1.64,0.0,1.35,0.25,,,,,0,0,0
24005401000,2001,4010,"Baltimore County, Maryland",2446.0,2.75,360.0,42.71,715.0,49347.0,162300.0,23.8,80.78,14.06,1.76,0.16,1.64,0.0,1.35,0.25,,,,,0,0,0
24005401000,2002,4010,"Baltimore County, Maryland",2446.0,2.75,357.0,42.71,715.0,49347.0,162300.0,23.8,80.78,14.06,1.76,0.16,1.64,0.0,1.35,0.25,,,,,0,0,0
24005401000,2003,4010,"Baltimore County, Maryland",2446.0,2.75,355.0,42.71,715.0,49347.0,162300.0,23.8,80.78,14.06,1.76,0.16,1.64,0.0,1.35,0.25,,,,,0,0,0
24005401000,2004,4010,"Baltimore County, Maryland",2446.0,2.75,352.0,42.71,715.0,49347.0,162300.0,23.8,80.78,14.06,1.76,0.16,1.64,0.0,1.35,0.25,,,,,0,0,0
24005401000,2005,4010,"Baltimore County, Maryland",2572.0,8.12,349.0,47.81,1039.0,67813.0,405900.0,33.1,68.62,25.27,2.02,2.41,0.0,0.0,1.67,0.0,,,,,0,0,0
24005401000,2006,4010,"Baltimore County, Maryland",2572.0,8.12,346.0,47.81,1039.0,67813.0,405900.0,33.1,68.62,25.27,2.02,2.41,0.0,0.0,1.67,0.0,,,,,0,0,0
24005401000,2007,4010,"Baltimore County, Maryland",2572.0,8.12,343.0,47.81,1039.0,67813.0,405900.0,33.1,68.62,25.27,2.02,2.41,0.0,0.0,1.67,0.0,,,,,0,0,0
24005401000,2008,4010,"Baltimore County, Maryland",2572.0,8.12,341.0,47.81,1039.0,67813.0,405900.0,33.1,68.62,25.27,2.02,2.41,0.0,0.0,1.67,0.0,,,,,0,0,0
24005401000,2009,4010,"Baltimore County, Maryland",2572.0,8.12,338.0,47.81,1039.0,67813.0,405900.0,33.1,68.62,25.27,2.02,2.41,0.0,0.0,1.67,0.0,,,,,0,0,0
24005401000,2010,4010,"Baltimore County, Maryland",2409.0,0.0,335.0,40.51,1161.0,62230.0,393300.0,32.9,77.33,14.94,2.78,0.29,2.91,0.04,1.58,0.12,,,,,0,0,0
24005401000,2011,4010,"Baltimore County, Maryland",2752.0,0.0,340.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401000,2012,4010,"Baltimore County, Maryland",2752.0,0.0,345.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401000,2013,4010,"Baltimore County, Maryland",2752.0,0.0,351.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401000,2014,4010,"Baltimore County, Maryland",2752.0,0.0,356.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401000,2015,4010,"Baltimore County, Maryland",2752.0,0.0,361.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401000,2016,4010,"Baltimore County, Maryland",2752.0,0.0,366.0,34.73,1161.0,84259.0,411700.0,28.0,78.89,16.61,1.53,0.25,1.82,0.0,0.91,0.0,,,,,0,0,0
24005401101,2000,4011.01,"Baltimore County, Maryland",6721.0,6.28,721.0,29.86,770.0,50823.0,109300.0,25.3,35.72,56.08,2.11,0.22,3.9,0.07,1.77,0.12,,,,,0,0,0
24005401101,2001,4011.01,"Baltimore County, Maryland",6721.0,6.28,715.0,29.86,770.0,50823.0,109300.0,25.3,35.72,56.08,2.11,0.22,3.9,0.07,1.77,0.12,,,,,0,0,0
24005401101,2002,4011.01,"Baltimore County, Maryland",6721.0,6.28,709.0,29.86,770.0,50823.0,109300.0,25.3,35.72,56.08,2.11,0.22,3.9,0.07,1.77,0.12,,,,,0,0,0
24005401101,2003,4011.01,"Baltimore County, Maryland",6721.0,6.28,704.0,29.86,770.0,50823.0,109300.0,25.3,35.72,56.08,2.11,0.22,3.9,0.07,1.77,0.12,,,,,0,0,0
24005401101,2004,4011.01,"Baltimore County, Maryland",6721.0,6.28,698.0,29.86,770.0,50823.0,109300.0,25.3,35.72,56.08,2.11,0.22,3.9,0.07,1.77,0.12,,,,,0,0,0
24005401101,2005,4011.01,"Baltimore County, Maryland",5959.0,6.1,692.0,32.47,1038.0,53460.0,233800.0,30.3,25.07,65.31,2.43,0.0,5.12,0.0,2.06,0.0,,,,,0,0,0
24005401101,2006,4011.01,"Baltimore County, Maryland",5959.0,6.1,686.0,32.47,1038.0,53460.0,233800.0,30.3,25.07,65.31,2.43,0.0,5.12,0.0,2.06,0.0,,,,,0,0,0
24005401101,2007,4011.01,"Baltimore County, Maryland",5959.0,6.1,680.0,32.47,1038.0,53460.0,233800.0,30.3,25.07,65.31,2.43,0.0,5.12,0.0,2.06,0.0,,,,,0,0,0
24005401101,2008,4011.01,"Baltimore County, Maryland",5959.0,6.1,675.0,32.47,1038.0,53460.0,233800.0,30.3,25.07,65.31,2.43,0.0,5.12,0.0,2.06,0.0,,,,,0,0,0
24005401101,2009,4011.01,"Baltimore County, Maryland",5959.0,6.1,669.0,32.47,1038.0,53460.0,233800.0,30.3,25.07,65.31,2.43,0.0,5.12,0.0,2.06,0.0,,,,,0,0,0
