,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN GROSS RENT,MEDIAN HOUSEHOLD INCOME,MEDIAN PROPERTY VALUE,RENT BURDEN,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,LOW FLAG,IMPUTED,SYMBOL
7483,2010.0,7014.18,"MONTGOMERY COUNTY, MD",3307.0,1.4,147.0,13.18,1838.0,108503.0,347600.0,24.4,21.56,46.45,9.43,0.18,19.17,0.0,3.14,0.06,0.0,0.0,md
7484,2010.0,7014.2,"MONTGOMERY COUNTY, MD",6907.0,4.03,1572.0,49.14,2001.0,66187.0,321400.0,47.0,47.73,25.86,10.73,0.19,13.1,0.03,2.11,0.25,0.0,0.0,md
7485,2010.0,7014.21,"MONTGOMERY COUNTY, MD",1347.0,5.99,137.0,26.15,1449.0,73110.0,225800.0,37.5,11.58,59.91,17.67,0.22,7.05,0.37,2.97,0.22,0.0,0.0,md
7486,2010.0,7014.22,"MONTGOMERY COUNTY, MD",2570.0,17.29,997.0,99.6,1378.0,43257.0,0.0,41.0,4.12,73.93,14.44,0.19,5.29,0.0,1.95,0.08,0.0,0.0,md
7487,2010.0,7014.23,"MONTGOMERY COUNTY, MD",4614.0,7.96,767.0,47.23,1585.0,63681.0,289300.0,36.1,12.66,56.87,14.39,0.24,12.57,0.07,2.73,0.48,0.0,0.0,md
7488,2010.0,7015.03,"MONTGOMERY COUNTY, MD",6949.0,1.31,256.0,11.86,2001.0,94261.0,389400.0,22.1,33.54,27.7,18.74,0.12,16.64,0.03,2.73,0.5,0.0,0.0,md
7489,2010.0,7015.05,"MONTGOMERY COUNTY, MD",6771.0,8.13,1308.0,52.26,1543.0,75918.0,417500.0,35.4,31.3,39.51,17.24,0.07,8.77,0.1,2.47,0.55,0.0,0.0,md
7490,2010.0,7015.06,"MONTGOMERY COUNTY, MD",4986.0,2.16,158.0,9.02,2001.0,129153.0,453000.0,24.2,48.56,27.12,10.89,0.06,9.97,0.1,2.57,0.74,0.0,0.0,md
7491,2010.0,7015.07,"MONTGOMERY COUNTY, MD",4949.0,2.14,222.0,12.69,1158.0,128750.0,491300.0,39.8,41.89,24.51,9.17,0.2,21.26,0.0,2.67,0.3,0.0,0.0,md
7492,2010.0,7015.08,"MONTGOMERY COUNTY, MD",3687.0,7.13,1157.0,77.29,1498.0,52764.0,295000.0,39.3,10.17,63.06,13.72,0.05,9.36,0.22,3.04,0.38,0.0,0.0,md
7493,2010.0,7015.09,"MONTGOMERY COUNTY, MD",6269.0,8.37,1834.0,80.54,1322.0,48199.0,436300.0,35.5,15.31,44.01,30.13,0.24,8.31,0.03,1.53,0.43,0.0,0.0,md
7494,2010.0,7016.01,"MONTGOMERY COUNTY, MD",1938.0,0.43,674.0,91.2,1601.0,54041.0,412100.0,38.5,9.65,42.83,30.29,0.05,13.67,0.05,1.96,1.5,0.0,0.0,md
7495,2010.0,7016.02,"MONTGOMERY COUNTY, MD",6162.0,8.89,967.0,60.93,1349.0,61005.0,358600.0,31.2,8.0,21.11,53.93,0.1,14.9,0.1,1.36,0.5,0.0,0.0,md
7496,2010.0,7017.01,"MONTGOMERY COUNTY, MD",3400.0,1.2,710.0,47.81,898.0,71958.0,549600.0,30.0,61.88,21.12,10.12,0.18,2.85,0.21,3.44,0.21,0.0,0.0,md
7497,2010.0,7017.02,"MONTGOMERY COUNTY, MD",2417.0,22.69,734.0,75.44,887.0,57917.0,378600.0,27.6,26.4,44.06,18.87,0.12,5.75,0.08,4.22,0.5,0.0,0.0,md
7498,2010.0,7017.03,"MONTGOMERY COUNTY, MD",3154.0,2.15,467.0,42.03,976.0,82986.0,446100.0,24.4,33.01,32.69,22.61,0.03,7.8,0.03,3.36,0.48,0.0,0.0,md
7499,2010.0,7017.04,"MONTGOMERY COUNTY, MD",2810.0,3.67,273.0,24.95,969.0,85071.0,423900.0,29.7,50.14,28.86,13.7,0.28,2.92,0.0,3.7,0.39,0.0,0.0,md
7500,2010.0,7018.0,"MONTGOMERY COUNTY, MD",4947.0,9.72,949.0,49.32,1002.0,64419.0,557800.0,26.4,43.2,41.3,9.58,0.06,2.89,0.0,2.51,0.46,0.0,0.0,md
7501,2010.0,7019.0,"MONTGOMERY COUNTY, MD",3053.0,14.26,1016.0,81.74,1181.0,55933.0,424100.0,27.4,29.32,21.03,43.11,0.07,3.34,0.03,3.01,0.1,0.0,0.0,md
7502,2010.0,7020.0,"MONTGOMERY COUNTY, MD",5400.0,18.57,860.0,60.14,1153.0,48162.0,295100.0,33.8,7.22,21.11,61.63,0.3,7.46,0.04,1.83,0.41,0.0,0.0,md
7503,2010.0,7021.01,"MONTGOMERY COUNTY, MD",5720.0,10.75,901.0,52.23,1217.0,53372.0,343400.0,41.6,11.28,35.26,38.41,0.14,12.64,0.03,1.84,0.4,0.0,0.0,md
7504,2010.0,7021.02,"MONTGOMERY COUNTY, MD",3197.0,1.25,106.0,9.48,2001.0,135417.0,489300.0,26.6,77.23,7.23,8.41,0.03,4.0,0.03,2.56,0.5,0.0,0.0,md
7505,2010.0,7022.0,"MONTGOMERY COUNTY, MD",4338.0,1.01,228.0,15.24,1280.0,128707.0,450600.0,21.0,58.23,10.4,21.67,0.02,6.32,0.0,2.97,0.39,0.0,0.0,md
7506,2010.0,7023.01,"MONTGOMERY COUNTY, MD",3720.0,12.65,876.0,62.98,1279.0,64315.0,277400.0,28.9,21.37,30.51,39.92,0.32,5.48,0.11,1.72,0.56,0.0,0.0,md
7507,2010.0,7023.02,"MONTGOMERY COUNTY, MD",4026.0,1.65,656.0,40.57,1217.0,73367.0,428000.0,35.6,45.43,28.39,19.27,0.05,3.25,0.0,3.18,0.42,0.0,0.0,md
7508,2010.0,7024.01,"MONTGOMERY COUNTY, MD",2516.0,2.25,207.0,21.54,1242.0,128882.0,529700.0,34.3,61.01,18.72,11.57,0.32,5.01,0.08,3.18,0.12,0.0,0.0,md
7509,2010.0,7024.02,"MONTGOMERY COUNTY, MD",4506.0,12.55,1328.0,67.69,1254.0,67908.0,478200.0,28.7,39.17,37.42,13.89,0.07,6.26,0.07,2.8,0.33,0.0,0.0,md
7510,2010.0,7025.0,"MONTGOMERY COUNTY, MD",4987.0,8.0,2564.0,84.15,1436.0,61611.0,295200.0,29.5,35.21,41.09,11.29,0.26,8.12,0.06,3.49,0.48,0.0,0.0,md
7511,2010.0,7026.01,"MONTGOMERY COUNTY, MD",3931.0,1.87,2211.0,94.93,1665.0,70341.0,374000.0,29.3,46.83,31.32,8.6,0.15,9.21,0.05,3.56,0.28,0.0,0.0,md
7512,2010.0,7026.02,"MONTGOMERY COUNTY, MD",4482.0,20.99,1778.0,79.66,1529.0,61723.0,282700.0,32.5,43.31,33.85,11.56,0.25,7.72,0.0,2.97,0.36,0.0,0.0,md
7513,2010.0,7027.0,"MONTGOMERY COUNTY, MD",6848.0,6.69,1247.0,51.32,1351.0,98864.0,616100.0,30.1,41.31,24.18,24.49,0.15,6.79,0.03,2.72,0.34,0.0,0.0,md
7514,2010.0,7028.0,"MONTGOMERY COUNTY, MD",4620.0,3.43,1074.0,49.13,1629.0,91694.0,513400.0,24.9,57.58,23.2,9.35,0.04,6.23,0.02,3.2,0.37,0.0,0.0,md
7515,2010.0,7029.0,"MONTGOMERY COUNTY, MD",5192.0,0.0,752.0,34.03,1411.0,116875.0,633100.0,25.8,67.99,15.33,7.84,0.17,5.64,0.02,2.58,0.42,0.0,0.0,md
7516,2010.0,7030.0,"MONTGOMERY COUNTY, MD",1755.0,0.0,73.0,11.13,1855.0,99688.0,422800.0,50.0,64.96,10.94,12.99,0.17,6.78,0.0,3.7,0.46,0.0,0.0,md
7517,2010.0,7031.0,"MONTGOMERY COUNTY, MD",4372.0,0.99,268.0,17.72,1986.0,100000.0,390600.0,33.6,48.1,12.1,28.55,0.14,8.1,0.07,2.56,0.39,0.0,0.0,md
7518,2010.0,7032.01,"MONTGOMERY COUNTY, MD",7356.0,1.8,188.0,8.12,2001.0,97768.0,408900.0,26.3,46.85,9.01,27.85,0.19,13.31,0.08,2.05,0.65,0.0,0.0,md
7519,2010.0,7032.02,"MONTGOMERY COUNTY, MD",5584.0,3.69,316.0,14.79,549.0,115133.0,449200.0,34.4,67.5,7.4,13.38,0.2,8.72,0.05,2.51,0.25,0.0,0.0,md
7520,2010.0,7032.06,"MONTGOMERY COUNTY, MD",3442.0,5.68,283.0,23.29,1369.0,92188.0,436000.0,22.7,40.12,21.53,18.51,0.17,17.29,0.0,2.06,0.32,0.0,0.0,md
7521,2010.0,7032.07,"MONTGOMERY COUNTY, MD",5646.0,11.67,1147.0,66.34,1459.0,59265.0,462700.0,39.2,23.75,24.69,41.39,0.11,7.6,0.12,1.61,0.73,0.0,0.0,md
7522,2010.0,7032.08,"MONTGOMERY COUNTY, MD",5301.0,1.42,115.0,6.69,2001.0,119708.0,453900.0,22.3,64.97,14.36,11.45,0.15,6.13,0.02,2.38,0.55,0.0,0.0,md
7523,2010.0,7032.09,"MONTGOMERY COUNTY, MD",5526.0,17.56,1029.0,46.82,1412.0,55188.0,357800.0,37.6,37.19,22.42,24.68,0.2,13.05,0.0,2.19,0.27,0.0,0.0,md
7524,2010.0,7032.1,"MONTGOMERY COUNTY, MD",3282.0,1.88,115.0,10.71,1878.0,109135.0,362700.0,20.0,41.44,18.31,26.36,0.21,11.27,0.03,2.1,0.27,0.0,0.0,md
7525,2010.0,7032.12,"MONTGOMERY COUNTY, MD",7692.0,2.82,827.0,29.86,1489.0,107031.0,417200.0,31.0,31.33,29.39,19.32,0.33,16.24,0.12,2.82,0.46,0.0,0.0,md
7526,2010.0,7032.13,"MONTGOMERY COUNTY, MD",5887.0,10.1,1697.0,76.93,1410.0,49587.0,184500.0,33.5,13.25,38.42,37.17,0.12,7.8,0.07,2.02,1.16,0.0,0.0,md
7527,2010.0,7032.14,"MONTGOMERY COUNTY, MD",6713.0,17.33,1874.0,80.39,1435.0,43942.0,420700.0,45.1,16.1,41.38,32.07,0.31,6.29,0.06,2.53,1.25,0.0,0.0,md
7528,2010.0,7032.15,"MONTGOMERY COUNTY, MD",3074.0,10.57,426.0,38.52,1658.0,91587.0,455400.0,32.7,31.46,31.49,20.14,0.1,13.6,0.0,2.37,0.85,0.0,0.0,md
7529,2010.0,7032.16,"MONTGOMERY COUNTY, MD",3596.0,6.27,217.0,11.02,744.0,56510.0,196600.0,19.9,52.22,28.59,13.18,0.14,3.64,0.11,1.72,0.39,0.0,0.0,md
7530,2010.0,7032.18,"MONTGOMERY COUNTY, MD",1899.0,2.99,351.0,25.53,1810.0,50757.0,225000.0,50.0,87.05,7.53,2.21,0.0,2.47,0.0,0.68,0.05,0.0,0.0,md
7531,2010.0,7032.19,"MONTGOMERY COUNTY, MD",3257.0,5.3,395.0,17.09,1133.0,55512.0,292700.0,39.2,82.41,10.1,2.03,0.06,4.67,0.03,0.61,0.09,0.0,0.0,md
7532,2010.0,7032.2,"MONTGOMERY COUNTY, MD",4975.0,13.22,715.0,36.91,989.0,64306.0,270900.0,43.4,30.67,35.06,19.32,0.18,10.91,0.0,2.87,0.98,0.0,0.0,md
7533,2010.0,7032.21,"MONTGOMERY COUNTY, MD",5143.0,8.55,216.0,12.36,2001.0,104571.0,408600.0,26.4,35.02,29.24,16.61,0.1,15.94,0.0,2.68,0.41,0.0,0.0,md
7534,2010.0,7033.01,"MONTGOMERY COUNTY, MD",4765.0,3.78,200.0,15.26,1746.0,71364.0,350100.0,36.8,30.24,7.18,47.26,0.25,12.55,0.02,1.89,0.61,0.0,0.0,md
7535,2010.0,7033.02,"MONTGOMERY COUNTY, MD",4273.0,4.33,155.0,13.47,2001.0,78614.0,329000.0,33.4,24.55,9.06,49.17,0.35,14.35,0.0,1.66,0.87,0.0,0.0,md
7536,2010.0,7034.01,"MONTGOMERY COUNTY, MD",5569.0,11.51,423.0,27.98,1904.0,75435.0,344200.0,36.7,21.49,9.97,48.23,0.14,16.93,0.16,2.57,0.5,0.0,0.0,md
7537,2010.0,7034.02,"MONTGOMERY COUNTY, MD",3805.0,0.0,165.0,16.3,1250.0,100995.0,356300.0,23.5,23.52,12.06,46.54,0.05,14.93,0.0,2.21,0.68,0.0,0.0,md
7538,2010.0,7034.03,"MONTGOMERY COUNTY, MD",3683.0,6.47,204.0,20.8,1896.0,72989.0,312700.0,32.5,24.57,9.53,52.78,0.05,10.29,0.03,1.52,1.22,0.0,0.0,md
7539,2010.0,7034.04,"MONTGOMERY COUNTY, MD",3240.0,3.9,180.0,22.17,1747.0,48578.0,240000.0,50.0,11.7,12.99,64.26,0.09,8.06,0.0,2.28,0.62,0.0,0.0,md
7540,2010.0,7035.01,"MONTGOMERY COUNTY, MD",6640.0,15.05,807.0,41.15,1066.0,56638.0,295600.0,27.4,20.6,23.73,41.85,0.3,11.58,0.0,1.43,0.5,0.0,0.0,md
7541,2010.0,7035.02,"MONTGOMERY COUNTY, MD",2929.0,14.97,307.0,26.42,850.0,71406.0,431900.0,29.1,57.26,12.91,17.89,0.17,8.57,0.0,2.77,0.44,0.0,0.0,md
7542,2010.0,7036.01,"MONTGOMERY COUNTY, MD",4640.0,2.91,389.0,22.47,1769.0,81389.0,356800.0,37.8,47.31,10.73,26.06,0.43,11.57,0.0,3.25,0.65,0.0,0.0,md
7543,2010.0,7036.02,"MONTGOMERY COUNTY, MD",2919.0,2.28,121.0,11.74,1500.0,117500.0,445000.0,27.2,69.3,7.57,14.11,0.0,6.24,0.03,2.33,0.41,0.0,0.0,md
7544,2010.0,7037.01,"MONTGOMERY COUNTY, MD",4175.0,3.35,166.0,15.06,950.0,66064.0,292300.0,23.9,18.9,11.62,58.2,0.22,8.77,0.0,1.8,0.5,0.0,0.0,md
7545,2010.0,7037.02,"MONTGOMERY COUNTY, MD",4040.0,0.0,188.0,15.96,2001.0,79750.0,333400.0,24.0,28.54,10.72,43.24,0.05,13.71,0.15,2.77,0.82,0.0,0.0,md
7546,2010.0,7038.0,"MONTGOMERY COUNTY, MD",2943.0,10.07,892.0,70.96,1473.0,56789.0,414600.0,38.7,29.22,28.98,28.81,0.1,10.02,0.03,2.41,0.41,0.0,0.0,md
7547,2010.0,7039.01,"MONTGOMERY COUNTY, MD",2957.0,1.47,148.0,13.58,1733.0,108875.0,433400.0,32.5,58.07,14.68,12.21,0.07,10.59,0.0,3.99,0.41,0.0,0.0,md
7548,2010.0,7039.02,"MONTGOMERY COUNTY, MD",7185.0,11.05,852.0,33.88,1605.0,75345.0,339200.0,35.4,36.87,21.73,27.14,0.35,10.88,0.19,2.63,0.21,0.0,0.0,md
7549,2010.0,7040.0,"MONTGOMERY COUNTY, MD",6799.0,5.9,930.0,35.95,1240.0,75980.0,382700.0,30.4,40.56,18.03,27.08,0.26,10.96,0.01,2.69,0.4,0.0,0.0,md
7550,2010.0,7041.0,"MONTGOMERY COUNTY, MD",4661.0,0.0,136.0,8.35,2001.0,157973.0,748700.0,29.4,83.74,4.21,6.48,0.24,2.98,0.02,2.17,0.17,0.0,0.0,md
7551,2010.0,7042.0,"MONTGOMERY COUNTY, MD",2213.0,1.23,401.0,46.09,1129.0,100694.0,654500.0,27.4,78.58,5.96,6.42,0.14,5.69,0.09,2.67,0.45,0.0,0.0,md
7552,2010.0,7043.0,"MONTGOMERY COUNTY, MD",3835.0,1.97,213.0,14.98,2001.0,136597.0,650700.0,30.3,85.42,1.54,6.1,0.1,4.64,0.0,1.88,0.31,0.0,0.0,md
7553,2010.0,7044.01,"MONTGOMERY COUNTY, MD",3086.0,0.0,160.0,14.79,2001.0,144700.0,643700.0,40.3,71.68,6.51,8.1,0.16,9.43,0.0,3.73,0.39,0.0,0.0,md
7554,2010.0,7044.03,"MONTGOMERY COUNTY, MD",1510.0,0.0,393.0,38.19,1528.0,86071.0,285300.0,23.2,78.81,3.84,6.49,0.07,9.34,0.26,1.13,0.07,0.0,0.0,md
7555,2010.0,7044.04,"MONTGOMERY COUNTY, MD",5164.0,1.14,563.0,26.31,2001.0,134732.0,644400.0,24.7,74.69,3.54,8.15,0.19,10.32,0.19,2.61,0.29,0.0,0.0,md
7556,2010.0,7045.01,"MONTGOMERY COUNTY, MD",3592.0,4.2,201.0,16.07,2001.0,120417.0,624200.0,29.9,68.37,4.51,10.16,0.14,13.06,0.08,3.06,0.61,0.0,0.0,md
7557,2010.0,7045.02,"MONTGOMERY COUNTY, MD",2677.0,0.0,98.0,10.24,2001.0,184500.0,748800.0,22.5,76.5,2.69,6.57,0.07,10.8,0.04,3.18,0.15,0.0,0.0,md
7558,2010.0,7045.03,"MONTGOMERY COUNTY, MD",3931.0,0.59,172.0,12.67,2001.0,160069.0,706000.0,21.4,81.33,2.82,5.9,0.1,7.35,0.05,2.24,0.2,0.0,0.0,md
7559,2010.0,7046.0,"MONTGOMERY COUNTY, MD",5079.0,1.58,504.0,25.14,1946.0,146116.0,744300.0,34.8,78.93,1.91,6.65,0.12,9.33,0.0,2.87,0.18,0.0,0.0,md
7560,2010.0,7047.0,"MONTGOMERY COUNTY, MD",3858.0,0.62,142.0,10.39,2001.0,247064.0,1000001.0,32.2,87.17,1.56,5.11,0.08,4.43,0.0,1.63,0.03,0.0,0.0,md
7561,2010.0,7048.03,"MONTGOMERY COUNTY, MD",3326.0,5.29,1427.0,73.63,1491.0,73884.0,580000.0,28.6,67.47,7.46,10.46,0.09,11.79,0.03,2.41,0.3,0.0,0.0,md
7562,2010.0,7048.04,"MONTGOMERY COUNTY, MD",1508.0,0.0,617.0,63.15,1931.0,113382.0,783900.0,31.2,75.07,2.45,9.68,0.13,9.42,0.0,2.79,0.46,0.0,0.0,md
7563,2010.0,7048.05,"MONTGOMERY COUNTY, MD",1865.0,3.42,946.0,80.1,1883.0,116653.0,804500.0,25.6,65.74,6.49,7.08,0.11,17.16,0.21,2.73,0.48,0.0,0.0,md
7564,2010.0,7048.06,"MONTGOMERY COUNTY, MD",2780.0,0.0,1553.0,89.15,1661.0,84004.0,550200.0,23.6,71.76,5.29,7.16,0.11,13.24,0.04,2.12,0.29,0.0,0.0,md
7565,2010.0,7050.0,"MONTGOMERY COUNTY, MD",4465.0,3.03,601.0,33.9,2001.0,117336.0,806500.0,30.8,80.67,4.23,7.28,0.09,4.77,0.0,2.71,0.25,0.0,0.0,md
7566,2010.0,7051.0,"MONTGOMERY COUNTY, MD",5090.0,2.14,295.0,15.49,2001.0,173092.0,902400.0,20.8,83.1,5.6,4.18,0.22,4.15,0.0,2.34,0.41,0.0,0.0,md
7567,2010.0,7052.0,"MONTGOMERY COUNTY, MD",3270.0,0.1,68.0,5.87,2001.0,240568.0,984100.0,29.4,86.67,3.3,3.94,0.03,3.15,0.15,2.48,0.28,0.0,0.0,md
7568,2010.0,7053.0,"MONTGOMERY COUNTY, MD",1895.0,0.5,28.0,4.12,2001.0,250001.0,1000001.0,22.5,93.25,0.53,2.85,0.11,1.64,0.0,1.16,0.47,0.0,0.0,md
7569,2010.0,7054.0,"MONTGOMERY COUNTY, MD",2824.0,0.81,60.0,5.98,2001.0,250001.0,1000001.0,24.6,88.1,0.96,4.75,0.07,3.82,0.0,2.09,0.21,0.0,0.0,md
7570,2010.0,7055.01,"MONTGOMERY COUNTY, MD",2493.0,5.54,951.0,63.78,2001.0,106364.0,748700.0,25.4,78.02,4.13,7.94,0.08,6.78,0.12,2.81,0.12,0.0,0.0,md
7571,2010.0,7055.02,"MONTGOMERY COUNTY, MD",3993.0,2.39,188.0,12.44,2001.0,160500.0,1000001.0,34.1,85.02,1.28,5.68,0.03,5.68,0.0,2.03,0.28,0.0,0.0,md
7572,2010.0,7056.01,"MONTGOMERY COUNTY, MD",2835.0,0.0,123.0,11.9,2001.0,201066.0,804900.0,20.6,83.53,2.19,6.28,0.18,4.02,0.11,3.03,0.67,0.0,0.0,md
7573,2010.0,7056.02,"MONTGOMERY COUNTY, MD",3925.0,1.75,1474.0,61.85,1636.0,81788.0,397100.0,24.8,68.97,5.58,8.51,0.15,13.07,0.08,3.29,0.36,0.0,0.0,md
7574,2010.0,7057.01,"MONTGOMERY COUNTY, MD",4614.0,2.84,619.0,33.96,1843.0,149205.0,866600.0,29.1,78.65,3.84,7.33,0.04,7.48,0.02,2.25,0.39,0.0,0.0,md
7575,2010.0,7057.02,"MONTGOMERY COUNTY, MD",4457.0,0.83,180.0,10.22,2001.0,173646.0,974500.0,38.8,85.69,0.9,6.04,0.07,4.96,0.02,1.97,0.36,0.0,0.0,md
7576,2010.0,7058.0,"MONTGOMERY COUNTY, MD",6003.0,1.46,345.0,15.12,2001.0,167000.0,891100.0,36.5,83.86,2.47,4.93,0.15,5.73,0.03,2.58,0.25,0.0,0.0,md
7577,2010.0,7059.01,"MONTGOMERY COUNTY, MD",4226.0,0.0,116.0,7.92,2001.0,196917.0,916100.0,26.3,77.83,2.51,5.99,0.02,10.55,0.09,2.6,0.4,0.0,0.0,md
7578,2010.0,7059.02,"MONTGOMERY COUNTY, MD",4164.0,0.0,181.0,11.99,2001.0,186125.0,893800.0,26.8,77.76,3.63,5.6,0.02,10.16,0.02,2.52,0.29,0.0,0.0,md
7579,2010.0,7059.03,"MONTGOMERY COUNTY, MD",4547.0,0.8,155.0,9.96,2001.0,199250.0,922500.0,34.0,73.46,2.13,6.2,0.11,14.49,0.07,2.99,0.55,0.0,0.0,md
7580,2010.0,7060.05,"MONTGOMERY COUNTY, MD",4579.0,1.23,187.0,11.59,1203.0,210096.0,1000001.0,39.7,71.96,4.54,4.72,0.04,16.25,0.02,2.27,0.2,0.0,0.0,md
7581,2010.0,7060.07,"MONTGOMERY COUNTY, MD",7166.0,0.0,135.0,5.7,2001.0,197731.0,948900.0,22.8,69.89,3.27,4.65,0.07,19.54,0.04,2.33,0.22,0.0,0.0,md
7582,2010.0,7060.08,"MONTGOMERY COUNTY, MD",5330.0,0.0,75.0,4.24,2001.0,250001.0,1000001.0,41.8,77.09,2.12,4.2,0.0,14.5,0.04,1.84,0.21,0.0,0.0,md
7583,2010.0,7060.09,"MONTGOMERY COUNTY, MD",5602.0,2.28,137.0,7.26,2001.0,239327.0,1000001.0,25.4,75.83,3.91,5.18,0.02,12.6,0.07,1.96,0.43,0.0,0.0,md
7584,2010.0,7060.1,"MONTGOMERY COUNTY, MD",3026.0,2.01,196.0,17.92,2001.0,133646.0,697200.0,43.6,60.61,12.79,8.16,0.13,14.9,0.0,2.88,0.53,0.0,0.0,md
7585,2010.0,7060.11,"MONTGOMERY COUNTY, MD",5290.0,3.22,119.0,6.47,2001.0,194236.0,848200.0,26.7,70.51,3.08,5.44,0.0,17.96,0.0,2.65,0.36,0.0,0.0,md
7586,2010.0,7060.12,"MONTGOMERY COUNTY, MD",3130.0,8.55,740.0,43.84,1244.0,66029.0,303500.0,26.9,53.58,10.89,13.32,0.16,18.56,0.03,3.19,0.26,0.0,0.0,md
7587,2010.0,7060.13,"MONTGOMERY COUNTY, MD",2714.0,0.0,81.0,8.48,2001.0,194886.0,926000.0,13.3,76.71,3.39,7.3,0.04,10.8,0.15,1.51,0.11,0.0,0.0,md
7806,2011.0,7001.01,"MONTGOMERY COUNTY, MD",4461.0,3.08,62.0,6.51,2083.0,160781.0,632800.0,40.5,77.2,5.92,5.99,0.0,8.25,0.18,2.47,0.0,0.0,0.0,md
7807,2011.0,7001.03,"MONTGOMERY COUNTY, MD",5680.0,1.75,140.0,5.65,1650.0,146847.0,620900.0,26.3,67.55,10.49,6.44,0.0,13.49,0.0,1.94,0.09,0.0,0.0,md
7808,2011.0,7001.04,"MONTGOMERY COUNTY, MD",5856.0,0.0,258.0,9.62,1975.0,100529.0,337000.0,50.0,34.77,22.8,32.39,0.0,5.93,0.12,3.65,0.34,0.0,0.0,md
7809,2011.0,7001.05,"MONTGOMERY COUNTY, MD",6170.0,2.78,351.0,14.11,1739.0,101375.0,346200.0,33.4,47.63,25.15,11.26,0.0,10.63,0.0,4.17,1.15,0.0,0.0,md
7810,2011.0,7002.04,"MONTGOMERY COUNTY, MD",2044.0,1.76,118.0,14.85,1379.0,91875.0,427700.0,21.7,89.92,1.61,4.45,0.0,3.42,0.0,0.59,0.0,0.0,0.0,md
7811,2011.0,7002.05,"MONTGOMERY COUNTY, MD",8206.0,4.75,85.0,6.82,1706.0,149282.0,483600.0,50.0,58.27,8.68,11.27,0.0,19.33,0.0,2.45,0.0,0.0,0.0,md
7812,2011.0,7002.06,"MONTGOMERY COUNTY, MD",5786.0,1.61,102.0,6.21,1939.0,129779.0,440000.0,24.8,78.28,5.72,8.66,0.0,3.78,0.0,3.56,0.0,0.0,0.0,md
7813,2011.0,7002.07,"MONTGOMERY COUNTY, MD",5599.0,7.23,425.0,17.99,1625.0,95870.0,304300.0,35.9,55.83,11.04,19.07,0.21,9.16,0.0,4.68,0.0,0.0,0.0,md
7814,2011.0,7002.08,"MONTGOMERY COUNTY, MD",2217.0,3.58,78.0,6.16,994.0,118125.0,425200.0,19.2,81.78,5.41,8.12,0.0,3.2,0.0,1.49,0.0,0.0,0.0,md
7815,2011.0,7003.04,"MONTGOMERY COUNTY, MD",8435.0,4.67,789.0,29.63,1746.0,126537.0,422700.0,28.6,29.26,22.43,11.55,0.74,34.2,0.0,1.83,0.0,0.0,0.0,md
7816,2011.0,7003.06,"MONTGOMERY COUNTY, MD",7087.0,1.65,341.0,16.38,2141.0,118646.0,349700.0,21.5,38.65,18.43,14.94,0.0,24.95,0.0,3.03,0.0,0.0,0.0,md
7817,2011.0,7003.08,"MONTGOMERY COUNTY, MD",5652.0,4.64,614.0,23.95,1505.0,84522.0,304500.0,32.0,46.14,17.68,16.9,0.0,14.21,0.0,4.58,0.5,0.0,0.0,md
7818,2011.0,7003.09,"MONTGOMERY COUNTY, MD",5590.0,9.2,988.0,43.75,1560.0,75700.0,255600.0,37.0,30.32,30.02,25.35,0.02,12.4,0.0,1.9,0.0,0.0,0.0,md
7819,2011.0,7003.1,"MONTGOMERY COUNTY, MD",6227.0,5.95,864.0,32.96,1594.0,65909.0,231300.0,33.6,41.71,24.39,17.75,0.0,12.9,0.0,2.34,0.92,0.0,0.0,md
7820,2011.0,7003.11,"MONTGOMERY COUNTY, MD",8925.0,3.06,210.0,12.14,2577.0,118859.0,439700.0,30.7,37.45,17.83,10.3,0.0,30.42,0.0,4.01,0.0,0.0,0.0,md
7821,2011.0,7003.12,"MONTGOMERY COUNTY, MD",6020.0,0.7,286.0,16.99,2000.0,127393.0,438300.0,24.9,47.66,17.72,14.57,0.23,16.89,0.0,2.31,0.61,0.0,0.0,md
7822,2011.0,7004.0,"MONTGOMERY COUNTY, MD",2068.0,1.95,162.0,16.56,1371.0,105859.0,573400.0,24.3,86.32,6.0,4.21,0.0,2.61,0.0,0.39,0.48,0.0,0.0,md
7823,2011.0,7005.0,"MONTGOMERY COUNTY, MD",6445.0,1.32,322.0,11.24,1202.0,138311.0,505700.0,21.1,76.45,7.29,7.0,0.48,7.85,0.0,0.93,0.0,0.0,0.0,md
7824,2011.0,7006.04,"MONTGOMERY COUNTY, MD",6784.0,0.0,99.0,3.3,0.0,189276.0,732600.0,29.4,67.88,2.71,8.87,1.8,15.33,0.16,3.24,0.0,0.0,0.0,md
7825,2011.0,7006.06,"MONTGOMERY COUNTY, MD",4453.0,1.2,101.0,3.52,2592.0,151806.0,571100.0,33.8,58.39,1.44,5.37,0.0,31.06,0.0,3.75,0.0,0.0,0.0,md
7826,2011.0,7006.07,"MONTGOMERY COUNTY, MD",7661.0,3.69,260.0,14.07,2146.0,161218.0,650800.0,29.7,33.48,5.43,5.36,0.78,52.83,0.0,1.57,0.55,0.0,0.0,md
