Countyname,ST_Name,FatalityRa,Unemployme,EM_date,Confirmed,Deaths,Age_85,Age_80_84,Age_75_79,Age_70_74,Age_65_69,Beds_Licen,Beds_Staff,Beds_ICU,Ventilator,POP_ESTIMA,POVALL_201,AgedPop,TotalPop,NonHispWhP,BlackPop,AmIndop,AsianPop,PacIslPop,OtherPop,TwoMorPop,HispPop,Not_Hisp,Age_Less15,Age_15_24,Age_25_34,Age_Over75,NonHisp,Age_35_64,Age_65_74,EM_type_ ,EM_type_COV,EM_type_Govt Directed Social Distancing,EM_type_Govt Ordered Community Quarantine,EM_notes_ ,EM_notes_AL Governor issued a Shelter In Place order.,EM_notes_Cheif medical Officer and Governor declared for entire state of Nevada with Public health emrgency.,EM_notes_Chief health officer of the County declared. Heads up.  Utah State Emergency Operations Center is now at an Level 2 Activation for COVID-19.   The state is now in the process of repatriating 37 passengers from the Grand Princess cruise ship into the stat,EM_notes_County and 6 Municipalities Government directed Safer-At-Home  Orders,EM_notes_D.C. Mayor's office declared stay at home orders for the district,EM_notes_GA Governor issued Shelter In Place,EM_notes_Government statewide Public Schools shutdown,EM_notes_Governor Brown closed all schools,"EM_notes_Governor Brown closed all schools, these counties have confirmed cases of COVID",EM_notes_Governor Declared closing of all public Schools for social distancing and communbity spread .,EM_notes_Governor Issue Statewide Shelter In Place Order,EM_notes_Governor Issued Shelter In Place Order,EM_notes_Governor Issued Statewide Shelter In Place Order,EM_notes_Governor Issued a Statewide Shelter In Place Order,EM_notes_Governor Issued statewide Shelter In Place Order,EM_notes_Governor Ordered Statewide Shelter In Place Order,EM_notes_Governor issued a Statewide Shelter In Place Order,EM_notes_Governor issued a statewide Shelter In Place order.,EM_notes_Governor issued statewide shelter in place orders,EM_notes_Governor issued statewide stay at home orders,EM_notes_Governor issued stay at home executive order,EM_notes_Governor ordered statewide stay at home orders,"EM_notes_Local Disaster Declarations: Yakima Board of County Commissioners, with recommendation from the Yakima Health District and Yakima Valley Emergency Management, declared a local health emergency",EM_notes_PH declaration 03/13,"EM_notes_PH has indicated that while they have not declared, there is concern of potential spread and advise to modify service delivery",EM_notes_Recieved Thursday March 12,EM_notes_SEOC active with Red Cross presence.,EM_notes_Statewide Public Health Emergency and confirmed COVID19 case in this county,EM_notes_TN Governor issued a statewide Shelter In Place Order,EM_notes_TN Governor issued statewide Shelter In Place Order,EM_notes_TN Governor issued statewide Shelter In Place order,EM_notes_The Governor has declared stay at home orders for these counties effective 3/23,EM_notes_The Governor has declared stay at home orders for these counties effective 3/27,"EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16, The Governor has declared stay at home orders for these counties effective 3/27",EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor has issued a stay at home order for this county effective 3/28,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor has issued a stay at home order until 4/30/20 for this county,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.  The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared a stay at home order for Erie as of 3/25,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home order for this county effective 3/23,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home orders for these counties effective 3/27,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has declared stay at home orders for this county effective 3/23,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order as of 3/25/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order for this county effective 3/28,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor has issued a stay at home order until 4/30/20 for this county,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16. The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor has declared that all PA schools will be closed for at least 2 weeks beginning on 3/16.T he Governor issued a stay at home order on 3/30/20 until 4/30/20,EM_notes_The Governor has declared that all schools will be closed as of 3/16 for a period of 2 weeks. The Governor has ordered a stay at home order effective 0800 on 3/24/20,EM_notes_The Governor issued a stay at home order for all counties in PA until 4/30/20,EM_notes_The Governor issued a stay at home order on 3/30/20 until 4/30/20,EM_notes_The Governor issued a stay at home order on 3/30/20 until termination of state of emergency,"EM_notes_The attached guidance from the Maricopa Department of Health to health care workers and first responders states there is community spread in Maricopa County, Arizona. Here is an excerpt:",EM_notes_per B Kaiserman approval,EM_notes_per DDE Designee approval,EM_notes_per DDE designee approval,EM_notes_per dde designee,"EM_notes_the San Mateo Public Health Officer stated, ?I now have evidence of widespread community transmission of COVID-19 in San Mateo County.?  He also says, ?he only way to slow the spread of COVID-19 in the light of having community transmission is to have ev"
TAYLOR,GEORGIA,3.601108033241,6.5,4/3/2020 9:18:24 PM,361,13,0,0,0,0,0,0,0,0,0,8039,1813,0,8193,4692,3150,0,124,0,0,19,208,7985,1378,1152,742,638,208,3388,895,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELFAIR,GEORGIA,4.31432973805855,6.8,4/3/2020 9:19:07 PM,649,28,0,0,0,0,0,0,0,0,0,15876,4042,0,16115,7922,6188,9,5,0,0,98,1893,14222,2250,1718,2444,1198,1893,6983,1522,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TERRELL,GEORGIA,8.33333333333333,6.6,4/3/2020 9:18:24 PM,396,33,0,0,0,0,0,0,0,0,0,8611,2311,0,8859,3149,5195,4,203,0,0,66,242,8617,1709,1071,1084,674,242,3373,948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THOMAS,GEORGIA,4.16452442159383,4.7,4/3/2020 9:18:24 PM,1945,81,894,680,1593,1767,2743,264,226,35,7,44448,8846,7677,44730,25758,16234,51,58,16,19,943,1651,43079,8894,5405,5435,3167,1651,17319,4510,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIFT,GEORGIA,2.9457973291437596,4.0,4/3/2020 9:18:24 PM,2546,75,637,737,960,1601,1843,241,181,20,4,40571,7636,5778,40510,22753,12154,36,576,14,26,290,4661,35849,8407,6313,5256,2334,4661,14756,3444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOOMBS,GEORGIA,3.92042129900527,5.8,4/3/2020 9:19:07 PM,1709,67,598,402,852,1183,1348,57,52,8,3,26887,6615,4383,27048,16321,6918,4,247,0,131,294,3133,23915,6094,3322,3673,1852,3133,9576,2531,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOWNS,GEORGIA,5.043478260869571,5.5,4/3/2020 9:14:30 PM,575,29,481,350,934,1080,1039,25,25,4,1,11852,1704,3884,11417,10805,135,64,77,0,0,196,140,11277,1189,1895,825,1765,140,3624,2119,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREUTLEN,GEORGIA,3.6363636363636402,5.8,4/3/2020 9:19:07 PM,385,14,0,0,0,0,0,0,0,0,0,6809,1684,0,6777,4806,1833,0,0,0,0,16,122,6655,1300,750,917,590,122,2511,709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TROUP,GEORGIA,3.0441400304413997,3.7,4/3/2020 9:21:14 PM,3942,120,1049,1179,1719,2529,3417,276,276,20,7,70034,13643,9893,69774,39555,24770,59,1384,0,150,1293,2563,67211,14396,9954,9342,3947,2563,26189,5946,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURNER,GEORGIA,5.580357142857139,5.1,4/3/2020 9:18:24 PM,448,25,0,0,0,0,0,0,0,0,0,7912,2109,0,7962,4312,3401,17,66,0,22,13,131,7831,1614,866,911,555,131,3135,881,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWIGGS,GEORGIA,6.923076923076921,5.9,4/3/2020 9:18:24 PM,260,18,0,0,0,0,0,0,0,0,0,8188,1719,0,8284,4565,3510,0,9,0,0,160,40,8244,1344,875,871,676,40,3439,1079,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNION,GEORGIA,3.3027522935779796,3.6,4/3/2020 9:14:30 PM,1090,36,691,1006,1275,1946,2383,45,39,5,2,24001,3268,7301,22775,21394,148,151,173,0,0,181,728,22047,3021,2051,2025,2972,728,8377,4329,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPSON,GEORGIA,5.12820512820513,4.4,4/3/2020 9:18:24 PM,1521,78,499,632,812,1142,1622,115,87,28,2,26215,5566,4707,26216,17662,7284,88,105,186,0,291,600,25616,5048,3195,2943,1943,600,10323,2764,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WALKER,GEORGIA,1.93236714975845,3.9,4/3/2020 9:20:59 PM,2691,52,0,0,0,0,0,0,0,0,0,69410,10542,0,68824,62690,2817,84,486,9,190,1109,1439,67385,12398,8257,8045,5285,1439,27676,7163,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WALTON,GEORGIA,2.3973629008091097,3.6,4/3/2020 9:18:24 PM,3337,80,1274,1552,2440,3911,4341,165,164,7,3,93503,10993,13518,90132,67893,15269,157,1050,17,696,1266,3784,86348,18658,11711,10517,5266,3784,35728,8252,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WARE,GEORGIA,3.0233448143895902,3.9,4/3/2020 9:19:07 PM,2613,79,831,631,1114,1439,1880,231,134,10,8,35680,7827,5895,35599,22616,10528,178,403,33,38,343,1460,34139,7126,4294,4686,2576,1460,13598,3319,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WARREN,GEORGIA,3.7209302325581404,5.0,4/3/2020 9:19:07 PM,215,8,0,0,0,0,0,0,0,0,0,5251,1330,0,5346,1996,3267,0,45,0,6,9,23,5323,971,451,666,468,23,2139,651,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,GEORGIA,2.7852650494159903,5.0,4/3/2020 9:19:07 PM,1113,31,356,396,672,864,1136,56,56,10,2,20386,4787,3424,20461,8774,10806,10,124,0,9,242,496,19965,3723,2602,2590,1424,496,8122,2000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAYNE,GEORGIA,2.8794241151769704,4.6,4/3/2020 9:19:25 PM,1667,48,409,561,738,1345,1426,88,88,12,2,29808,5147,4479,29767,21206,5798,22,141,0,108,639,1853,27914,6152,3565,4043,1708,1853,11528,2771,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEBSTER,GEORGIA,3.2258064516129,6.3,4/3/2020 9:18:24 PM,62,2,0,0,0,0,0,0,0,0,0,2611,592,0,2613,1294,1045,5,0,0,0,19,250,2363,524,285,233,159,250,1024,388,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHEELER,GEORGIA,4.49172576832151,7.4,4/3/2020 9:19:07 PM,423,19,0,0,0,0,0,0,0,0,0,7879,2116,0,7939,4451,3343,36,0,0,0,8,101,7838,1171,1284,1231,412,101,3152,689,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITE,GEORGIA,2.0377358490566,3.0,4/3/2020 9:14:30 PM,1325,27,0,0,0,0,0,0,0,0,0,29970,4118,0,28928,26729,417,162,169,1,295,246,909,28019,4598,3816,2912,2466,909,11387,3749,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WHITFIELD,GEORGIA,1.05450387498412,4.7,4/3/2020 9:14:30 PM,7871,83,1395,1634,2711,3775,4476,282,245,34,8,104062,14567,13991,103849,61352,4054,174,1486,4,74,841,35864,67985,22701,14456,13892,5740,35864,38809,8251,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WILCOX,GEORGIA,7.18085106382979,5.2,4/3/2020 9:18:24 PM,376,27,0,0,0,0,0,0,0,0,0,8812,2101,0,8846,5168,3122,26,0,0,64,67,399,8447,1433,1076,1187,625,399,3701,824,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WILKES,GEORGIA,1.51843817787419,4.6,4/3/2020 9:19:07 PM,461,7,350,203,409,626,664,25,25,4,1,9876,1965,2252,9884,5037,4198,0,85,0,16,73,475,9409,1658,1259,915,962,475,3800,1290,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WILKINSON,GEORGIA,4.1002277904328,4.4,4/3/2020 9:19:07 PM,439,18,0,0,0,0,0,0,0,0,0,9036,2062,0,9078,5149,3567,10,0,6,0,95,251,8827,1728,1063,971,711,251,3662,943,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WORTH,GEORGIA,5.1420838971583205,4.4,4/3/2020 9:18:24 PM,739,38,363,361,742,1054,1224,25,25,4,2,20299,4128,3744,20656,13900,5833,77,70,5,85,255,431,20225,3987,2484,2727,1466,431,7714,2278,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAWAII,HAWAII,2.10918114143921,3.0,3/24/2020 1:05:56 AM,1612,34,4897,3755,5567,9464,14530,333,296,28,11,200983,30903,38213,197658,60006,1229,411,42641,22062,238,46057,25014,172644,36339,21630,23787,14219,25014,77689,23994,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HONOLULU,HAWAII,1.23056994818653,2.3,3/24/2020 1:05:56 AM,15440,190,28774,21147,26704,37197,52610,2639,2718,155,37,980080,73345,166432,987638,183137,21921,1018,409718,87614,860,186808,96562,891076,179067,127864,151300,76625,96562,362975,89807,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KALAWAO,HAWAII,0.0,0.0,3/24/2020 1:05:56 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,16,2,2,21,19,0,13,2,73,4,2,8,9,2,49,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAUAI,HAWAII,0.8771929824561401,2.5,3/24/2020 1:05:56 AM,114,1,1573,1560,2229,2986,5090,111,102,10,4,72133,6021,13438,71377,21150,466,244,22966,5622,53,13074,7802,63575,13255,7426,8762,5362,7802,28496,8076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAUI,HAWAII,2.02380952380952,2.4,3/24/2020 1:05:56 AM,840,17,3486,3044,4132,6732,10466,247,247,26,5,167207,14130,27860,165281,50227,854,202,47385,17266,440,30325,18582,146699,30504,17571,21278,10662,18582,68068,17198,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,IDAHO,0.937706704019299,2.5,3/25/2020 11:05:22 PM,25701,241,6547,6737,9677,15089,22047,1305,1194,97,24,469966,44434,60097,446052,378831,5682,1805,11694,713,480,11009,35838,410214,89764,58002,64206,22961,35838,173983,37136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ADAMS,IDAHO,1.8348623853211001,5.5,3/25/2020 11:05:22 PM,109,2,0,0,0,0,0,0,0,0,0,4250,554,0,4019,3715,11,50,0,8,0,94,141,3878,603,351,299,406,141,1638,722,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANNOCK,IDAHO,0.6687472135532769,2.7,3/25/2020 11:06:06 PM,4486,30,1234,1204,2033,2642,4272,205,137,20,4,87138,11768,11385,85065,71479,546,2183,1285,138,111,2132,7191,77874,18906,12742,12914,4471,7191,29118,6914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BEAR LAKE,IDAHO,0.526315789473684,2.9,3/25/2020 11:06:06 PM,190,1,129,178,193,246,475,21,21,4,1,6050,642,1221,5962,5577,21,16,74,0,0,25,249,5713,1316,724,639,500,249,2062,721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BENEWAH,IDAHO,1.09090909090909,4.6,3/25/2020 11:05:22 PM,275,3,174,211,376,487,739,19,19,3,1,9226,1342,1987,9086,7698,6,762,32,22,0,245,321,8765,1728,975,802,761,321,3594,1226,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BINGHAM,IDAHO,0.9754335260115609,2.7,3/25/2020 11:06:06 PM,2768,27,691,689,1114,1373,2367,153,131,6,2,46236,5510,6234,45551,33606,113,2385,348,2,45,866,8186,37365,11840,6547,5166,2494,8186,15764,3740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BLAINE,IDAHO,0.544747081712062,2.4,3/25/2020 11:05:22 PM,1285,7,357,373,583,1081,1410,25,25,4,1,22601,1575,3804,21994,16603,81,4,204,20,0,284,4798,17196,4073,2507,2132,1313,4798,9478,2491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOISE,IDAHO,1.4184397163120601,4.2,3/25/2020 11:05:22 PM,141,2,0,0,0,0,0,0,0,0,0,7634,974,0,7163,6549,16,49,49,0,0,190,310,6853,971,670,485,523,310,3285,1229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BONNER,IDAHO,0.40899795501022496,4.1,3/25/2020 11:05:22 PM,978,4,804,949,1756,2388,3906,25,25,4,2,44727,6240,9803,42711,39866,88,426,284,54,12,699,1282,41429,6925,4199,3963,3509,1282,17821,6294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONNEVILLE,IDAHO,0.8352910467240929,2.4,3/25/2020 11:06:06 PM,7662,64,1830,1556,2462,3270,5195,420,254,74,9,116854,12262,14313,112397,93545,574,439,961,159,51,2186,14482,97915,29524,15084,15499,5848,14482,37977,8465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOUNDARY,IDAHO,0.8498583569405099,4.4,3/25/2020 11:05:22 PM,353,3,320,176,398,486,1053,20,20,3,0,11948,1603,2433,11549,10455,33,119,90,26,0,259,567,10982,2233,1272,1058,894,567,4553,1539,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUTTE,IDAHO,0.0,3.2,3/25/2020 11:05:22 PM,124,0,106,68,69,140,183,14,14,2,0,2611,392,566,2602,2526,4,1,0,0,0,0,71,2531,516,144,243,243,71,1133,323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAMAS,IDAHO,0.0,2.3,3/25/2020 11:05:22 PM,53,0,0,0,0,0,0,0,0,0,0,1127,109,0,886,876,0,0,0,0,0,2,8,878,196,80,59,73,8,343,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CANYON,IDAHO,0.9173719232508559,3.1,3/25/2020 11:05:40 PM,15479,142,3028,2872,4897,7726,9436,343,293,41,9,223499,25416,27959,212230,149835,712,1415,1755,476,68,4612,53357,158873,51876,30490,28017,10797,53357,73888,17162,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARIBOU,IDAHO,2.2624434389140298,2.8,3/25/2020 11:06:06 PM,442,10,96,226,177,245,400,25,25,4,1,7060,624,1144,6918,6357,0,6,7,0,4,157,387,6531,1646,852,756,499,387,2520,645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CASSIA,IDAHO,0.831024930747922,2.2,3/25/2020 11:05:22 PM,2166,18,522,385,454,695,1167,25,31,6,2,23864,3046,3223,23615,16532,46,281,138,17,0,184,6417,17198,6366,3344,2818,1361,6417,7864,1862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
