INDEX NUMBER,YEAR,CENSUS TRACT,COUNTY NAME,POPULATION,POVERTY RATE,RENTER OCCUPIED HOUSEHOLDS,PCT RENTER OCCUPIED,MEDIAN HOUSEHOLD INCOME,PCT WHITE,PCT AF AM,PCT HISPANIC,PCT AM IND,PCT ASIAN,PCT NH PI,PCT MULTIPLE,PCT OTHER,EVICTION FILINGS,EVICTIONS,EVICTION RATE,EVICTION FILING RATE,LOW FLAG,IMPUTED,SYMBOL
23464,2013,4519.2,"FAIRFAX COUNTY, VA",3044.0,4.63,183.0,25.56,116196.0,44.91,10.87,30.62,0.0,13.21,0.0,0.39,0.0,3.0,1.0,0.55,1.64,0,0,va
23465,2013,4519.3,"FAIRFAX COUNTY, VA",867.0,29.63,580.0,95.15,71938.0,24.8,5.31,61.13,0.0,0.0,2.31,4.73,1.73,99.0,21.0,3.62,17.08,0,0,va
23466,2013,4520.1,"FAIRFAX COUNTY, VA",2788.0,4.35,365.0,34.47,79781.0,45.55,8.39,15.42,0.32,25.39,0.0,4.66,0.25,7.0,4.0,1.1,1.92,0,0,va
23467,2013,4521.01.1,"FAIRFAX COUNTY, VA",1467.0,1.54,66.0,17.54,130577.0,32.17,3.61,18.54,0.0,45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23468,2013,4521.01.2,"FAIRFAX COUNTY, VA",1782.0,4.41,197.0,26.69,106563.0,41.81,9.6,19.08,0.0,27.05,0.0,2.47,0.0,29.0,8.0,4.06,14.72,0,0,va
23469,2013,4521.01.3,"FAIRFAX COUNTY, VA",2007.0,4.24,93.0,23.72,101140.0,35.43,15.1,15.2,0.0,31.59,0.0,2.29,0.4,4.0,1.0,1.08,4.32,0,0,va
23470,2013,4521.02.1,"FAIRFAX COUNTY, VA",3766.0,9.49,448.0,36.23,99667.0,36.43,3.64,27.93,0.29,29.55,0.0,2.07,0.08,31.0,3.0,0.67,6.93,0,0,va
23471,2013,4522.1,"FAIRFAX COUNTY, VA",2613.0,23.43,692.0,90.3,42023.0,16.61,12.09,45.27,0.84,25.18,0.0,0.0,0.0,76.0,12.0,1.73,10.98,0,0,va
23472,2013,4522.2,"FAIRFAX COUNTY, VA",1672.0,0.0,225.0,36.92,69583.0,22.07,3.95,51.5,0.0,19.8,0.0,2.69,0.0,19.0,6.0,2.67,8.46,0,0,va
23473,2013,4522.3,"FAIRFAX COUNTY, VA",1211.0,0.0,50.0,4.21,137452.0,46.74,5.7,25.02,0.0,9.91,0.0,12.63,0.0,3.0,2.0,4.0,6.0,0,0,va
23474,2013,4522.4,"FAIRFAX COUNTY, VA",1571.0,0.0,48.0,12.42,87656.0,38.45,3.69,28.64,0.0,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23475,2013,4523.01.1,"FAIRFAX COUNTY, VA",2687.0,15.88,501.0,46.74,56270.0,35.17,7.18,24.64,0.0,30.55,0.0,2.46,0.0,11.0,7.0,1.4,2.2,0,0,va
23476,2013,4523.01.2,"FAIRFAX COUNTY, VA",838.0,27.08,142.0,45.32,67656.0,28.4,10.38,31.15,0.0,29.24,0.0,0.84,0.0,20.0,2.0,1.41,14.08,0,0,va
23477,2013,4523.02.1,"FAIRFAX COUNTY, VA",2842.0,10.78,959.0,97.63,61531.0,10.73,14.32,60.17,0.0,14.11,0.0,0.67,0.0,336.0,32.0,3.34,35.05,0,0,va
23478,2013,4523.02.2,"FAIRFAX COUNTY, VA",2225.0,4.1,343.0,56.02,64098.0,29.57,2.16,36.54,0.0,25.62,0.0,3.24,2.88,64.0,13.0,3.79,18.66,0,0,va
23479,2013,4524.1,"FAIRFAX COUNTY, VA",1848.0,7.86,70.0,27.45,121328.0,28.57,12.23,9.79,1.35,48.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23480,2013,4524.2,"FAIRFAX COUNTY, VA",613.0,0.0,46.0,11.02,96333.0,72.92,0.0,0.0,0.0,25.29,0.0,1.79,0.0,1.0,1.0,2.2,2.2,0,0,va
23481,2013,4524.3,"FAIRFAX COUNTY, VA",803.0,0.0,35.0,17.77,,33.87,3.49,49.81,0.0,12.83,0.0,0.0,0.0,2.0,2.0,5.71,5.71,0,0,va
23482,2013,4524.4,"FAIRFAX COUNTY, VA",1814.0,13.07,471.0,37.98,63803.0,23.1,17.09,35.89,0.0,21.33,0.0,2.59,0.0,85.0,9.0,1.91,18.07,0,0,va
23483,2013,4524.5,"FAIRFAX COUNTY, VA",1961.0,0.0,64.0,17.59,117813.0,20.5,23.46,14.53,0.0,28.86,0.0,12.65,0.0,6.0,1.0,1.57,9.45,0,0,va
23484,2013,4525.01.1,"FAIRFAX COUNTY, VA",673.0,4.94,42.0,7.83,74205.0,47.1,7.43,15.6,0.0,29.87,0.0,0.0,0.0,2.0,0.0,0.0,4.76,0,0,va
23485,2013,4525.01.2,"FAIRFAX COUNTY, VA",1930.0,0.0,155.0,26.22,106023.0,50.36,11.3,20.1,0.0,15.44,0.0,2.8,0.0,4.0,0.0,0.0,2.59,0,0,va
23486,2013,4525.01.3,"FAIRFAX COUNTY, VA",1334.0,5.42,52.0,25.43,100395.0,33.28,1.2,39.58,0.0,24.96,0.0,0.97,0.0,1.0,0.0,0.0,1.94,0,0,va
23487,2013,4525.02.1,"FAIRFAX COUNTY, VA",608.0,0.0,46.0,12.06,146055.0,38.16,5.1,17.76,2.47,34.54,0.0,1.97,0.0,1.0,1.0,2.2,2.2,0,0,va
23488,2013,4525.02.2,"FAIRFAX COUNTY, VA",2415.0,22.39,502.0,87.06,42950.0,11.47,35.57,35.45,0.0,17.52,0.0,0.0,0.0,75.0,20.0,3.98,14.94,0,0,va
23489,2013,4525.02.3,"FAIRFAX COUNTY, VA",2407.0,20.0,625.0,97.6,37118.0,5.32,35.48,37.14,0.0,22.06,0.0,0.0,0.0,133.0,37.0,5.92,21.3,0,0,va
23490,2013,4526.1,"FAIRFAX COUNTY, VA",3856.0,3.45,736.0,57.96,85577.0,34.36,19.71,32.18,0.0,10.55,0.0,3.19,0.0,129.0,22.0,2.99,17.53,0,0,va
23491,2013,4526.2,"FAIRFAX COUNTY, VA",1876.0,15.81,401.0,44.91,112436.0,37.21,26.12,20.84,0.0,14.93,0.0,0.91,0.0,15.0,5.0,1.25,3.75,0,0,va
23492,2013,4526.3,"FAIRFAX COUNTY, VA",1377.0,0.0,103.0,30.64,80509.0,35.95,2.83,55.56,1.23,1.96,1.38,1.09,0.0,0.0,0.0,0.0,0.0,0,0,va
23493,2013,4527.1,"FAIRFAX COUNTY, VA",2291.0,7.52,413.0,71.92,39046.0,17.59,37.67,25.62,0.0,18.03,0.0,1.09,0.0,6.0,3.0,0.73,1.45,0,0,va
23494,2013,4527.2,"FAIRFAX COUNTY, VA",2508.0,15.6,484.0,50.76,81875.0,21.85,19.86,38.2,0.0,15.27,0.0,2.67,2.15,20.0,6.0,1.24,4.13,0,0,va
23495,2013,4527.3,"FAIRFAX COUNTY, VA",637.0,6.58,67.0,37.35,77105.0,58.4,26.22,10.99,1.1,1.57,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0,0,va
23496,2013,4528.01.1,"FAIRFAX COUNTY, VA",1319.0,0.0,153.0,42.68,92670.0,36.77,7.96,42.08,0.0,13.19,0.0,0.0,0.0,10.0,1.0,0.66,6.56,0,0,va
23497,2013,4528.01.2,"FAIRFAX COUNTY, VA",3295.0,23.41,920.0,93.75,67083.0,41.61,31.87,3.03,0.0,23.13,0.0,0.0,0.36,69.0,22.0,2.39,7.5,0,0,va
23498,2013,4528.01.3,"FAIRFAX COUNTY, VA",729.0,0.0,109.0,48.41,68917.0,54.05,29.22,9.6,0.0,7.13,0.0,0.0,0.0,4.0,3.0,2.75,3.67,0,0,va
23499,2013,4528.01.4,"FAIRFAX COUNTY, VA",612.0,0.0,156.0,22.37,102333.0,51.8,22.22,12.09,0.0,13.89,0.0,0.0,0.0,2.0,1.0,0.64,1.28,0,0,va
23500,2013,4528.02.1,"FAIRFAX COUNTY, VA",1591.0,0.0,191.0,25.97,84375.0,78.76,11.38,7.1,0.0,1.01,0.0,1.76,0.0,1.0,0.0,0.0,0.52,0,0,va
23501,2013,4528.02.2,"FAIRFAX COUNTY, VA",1527.0,39.35,307.0,50.27,,41.13,35.63,11.33,1.24,10.02,0.0,0.65,0.0,9.0,6.0,1.96,2.94,0,0,va
23502,2013,4601.1,"FAIRFAX COUNTY, VA",1187.0,0.0,19.0,1.51,228750.0,67.14,1.68,10.61,0.0,16.34,0.0,4.21,0.0,2.0,0.0,0.0,10.53,0,0,va
23503,2013,4601.2,"FAIRFAX COUNTY, VA",1936.0,0.0,47.0,7.05,207813.0,78.87,1.34,1.14,0.0,17.56,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0,0,va
23504,2013,4601.3,"FAIRFAX COUNTY, VA",1507.0,2.49,15.0,9.4,162891.0,45.79,2.06,4.98,0.0,37.16,0.0,6.64,3.38,2.0,1.0,6.67,13.33,0,0,va
23505,2013,4602.1,"FAIRFAX COUNTY, VA",2130.0,0.0,37.0,9.49,229079.0,86.9,0.0,0.0,0.0,10.66,0.0,1.97,0.47,0.0,0.0,0.0,0.0,0,0,va
23506,2013,4602.2,"FAIRFAX COUNTY, VA",2134.0,0.98,24.0,0.92,184286.0,80.46,2.11,6.23,0.0,6.19,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0,0,va
23507,2013,4603.1,"FAIRFAX COUNTY, VA",742.0,2.05,19.0,5.15,167917.0,85.58,0.94,7.55,0.0,5.12,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0,0,va
23508,2013,4603.2,"FAIRFAX COUNTY, VA",2196.0,0.46,33.0,2.89,207063.0,84.79,0.0,2.91,0.0,11.25,0.0,1.05,0.0,2.0,1.0,3.03,6.06,0,0,va
23509,2013,4604.1,"FAIRFAX COUNTY, VA",1710.0,1.02,30.0,3.49,204306.0,74.85,1.64,6.37,0.0,15.96,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0,0,va
23510,2013,4604.2,"FAIRFAX COUNTY, VA",2169.0,6.27,408.0,39.5,114152.0,59.43,1.66,8.02,0.0,24.16,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0,0,va
23511,2013,4604.3,"FAIRFAX COUNTY, VA",1021.0,0.0,286.0,72.41,105347.0,41.14,3.72,8.52,0.0,44.56,0.0,1.18,0.88,19.0,4.0,1.4,6.65,0,0,va
23512,2013,4605.01.1,"FAIRFAX COUNTY, VA",2677.0,5.58,82.0,14.37,170179.0,64.96,1.49,5.53,0.0,25.21,0.49,2.32,0.0,1.0,0.0,0.0,1.22,0,0,va
23513,2013,4605.02.1,"FAIRFAX COUNTY, VA",3605.0,2.55,394.0,51.11,112988.0,46.96,7.52,3.41,0.0,38.28,0.0,3.83,0.0,5.0,2.0,0.51,1.27,0,0,va
23514,2013,4605.02.2,"FAIRFAX COUNTY, VA",2128.0,2.02,92.0,21.96,146932.0,50.61,10.76,18.23,0.0,14.94,0.0,5.45,0.0,6.0,3.0,3.26,6.52,0,0,va
23515,2013,4605.02.3,"FAIRFAX COUNTY, VA",2035.0,7.71,187.0,26.88,133750.0,35.53,10.47,21.28,0.0,32.09,0.0,0.64,0.0,5.0,2.0,1.07,2.68,0,0,va
23516,2013,4606.1,"FAIRFAX COUNTY, VA",1836.0,1.71,48.0,2.85,198214.0,75.87,3.49,6.81,1.69,8.61,0.0,2.61,0.93,2.0,0.0,0.0,4.17,0,0,va
23517,2013,4606.2,"FAIRFAX COUNTY, VA",2329.0,1.41,81.0,14.49,134464.0,66.17,4.81,7.21,0.0,19.24,0.0,2.15,0.43,1.0,0.0,0.0,1.24,0,0,va
23518,2013,4607.01.1,"FAIRFAX COUNTY, VA",1293.0,4.26,53.0,8.61,132500.0,82.44,0.7,0.0,0.62,13.77,0.0,2.47,0.0,1.0,1.0,1.89,1.89,0,0,va
23519,2013,4607.01.2,"FAIRFAX COUNTY, VA",2223.0,2.77,382.0,60.82,95938.0,40.22,5.58,31.94,0.0,20.83,0.0,1.44,0.0,8.0,0.0,0.0,2.1,0,0,va
23520,2013,4607.02.1,"FAIRFAX COUNTY, VA",1204.0,0.0,56.0,20.45,127969.0,58.72,4.73,6.06,0.0,29.15,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0,0,va
23521,2013,4607.02.2,"FAIRFAX COUNTY, VA",1902.0,3.47,98.0,17.82,153472.0,86.75,4.05,4.15,0.0,3.52,0.0,1.52,0.0,2.0,0.0,0.0,2.04,0,0,va
23522,2013,4607.02.3,"FAIRFAX COUNTY, VA",1408.0,0.0,77.0,8.75,136696.0,77.56,0.0,8.95,0.0,9.23,0.0,4.26,0.0,1.0,1.0,1.31,1.31,0,0,va
23523,2013,4608.1,"FAIRFAX COUNTY, VA",1102.0,0.0,41.0,19.44,132500.0,69.42,0.0,7.89,0.0,5.9,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0,0,va
23524,2013,4608.2,"FAIRFAX COUNTY, VA",2183.0,0.0,160.0,27.92,140673.0,75.08,0.27,11.27,0.0,10.67,0.0,2.7,0.0,2.0,2.0,1.25,1.25,0,0,va
23525,2013,4609.1,"FAIRFAX COUNTY, VA",2557.0,0.0,82.0,6.07,165313.0,74.07,0.39,4.54,0.0,15.25,0.0,5.2,0.55,1.0,0.0,0.0,1.23,0,0,va
23526,2013,4610.1,"FAIRFAX COUNTY, VA",2469.0,4.2,152.0,18.76,144327.0,68.69,9.03,3.77,0.0,11.5,0.0,6.52,0.49,4.0,1.0,0.66,2.63,0,0,va
23527,2013,4611.1,"FAIRFAX COUNTY, VA",1837.0,0.0,50.0,4.7,146579.0,93.25,0.0,1.09,0.0,4.57,0.0,0.0,1.09,1.0,0.0,0.0,2.0,0,0,va
23528,2013,4611.2,"FAIRFAX COUNTY, VA",2679.0,0.0,157.0,26.98,128609.0,62.6,1.34,11.38,0.0,19.71,0.0,4.96,0.0,2.0,2.0,1.27,1.27,0,0,va
23529,2013,4611.3,"FAIRFAX COUNTY, VA",3217.0,12.63,424.0,33.23,81446.0,52.53,0.81,26.55,0.0,18.09,0.0,2.02,0.0,47.0,13.0,3.07,11.1,0,0,va
23530,2013,4612.01.1,"FAIRFAX COUNTY, VA",1828.0,3.81,28.0,0.0,186250.0,79.27,0.0,6.73,0.0,6.35,1.81,5.85,0.0,0.0,0.0,0.0,0.0,0,0,va
23531,2013,4612.01.2,"FAIRFAX COUNTY, VA",1873.0,5.57,30.0,0.83,181250.0,76.62,4.27,8.28,0.0,10.84,0.0,0.0,0.0,1.0,0.0,0.0,3.39,0,0,va
23532,2013,4612.01.3,"FAIRFAX COUNTY, VA",824.0,0.0,14.0,3.08,206250.0,94.9,3.28,0.0,0.0,0.0,0.0,1.82,0.0,1.0,1.0,7.14,7.14,0,0,va
23533,2013,4612.02.1,"FAIRFAX COUNTY, VA",1247.0,0.0,184.0,52.85,177575.0,29.91,31.36,4.81,0.0,24.14,0.0,9.78,0.0,7.0,6.0,3.27,3.81,0,0,va
23534,2013,4612.02.2,"FAIRFAX COUNTY, VA",2537.0,6.31,159.0,33.39,126020.0,47.58,1.69,9.46,0.0,39.57,0.0,1.69,0.0,4.0,1.0,0.63,2.52,0,0,va
23535,2013,4612.02.3,"FAIRFAX COUNTY, VA",1952.0,0.0,133.0,34.45,110867.0,38.88,16.19,5.17,0.0,31.56,0.0,8.2,0.0,26.0,6.0,4.51,19.55,0,0,va
23536,2013,4615.1,"FAIRFAX COUNTY, VA",995.0,0.0,298.0,47.62,91538.0,64.92,3.52,15.68,0.0,13.17,0.0,2.71,0.0,2.0,0.0,0.0,0.67,0,0,va
23537,2013,4615.2,"FAIRFAX COUNTY, VA",747.0,0.0,28.0,21.58,217609.0,57.56,8.97,2.14,0.0,28.78,0.0,2.54,0.0,1.0,0.0,0.0,3.57,0,0,va
23538,2013,4615.3,"FAIRFAX COUNTY, VA",2026.0,0.0,89.0,24.41,148583.0,39.44,26.41,13.62,0.0,14.56,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0,0,va
23539,2013,4615.4,"FAIRFAX COUNTY, VA",1706.0,3.35,219.0,39.81,127311.0,59.44,3.69,8.03,0.0,24.74,0.0,4.1,0.0,4.0,2.0,0.91,1.83,0,0,va
23540,2013,4615.5,"FAIRFAX COUNTY, VA",964.0,0.0,35.0,8.01,184219.0,64.42,0.0,2.59,0.0,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23541,2013,4616.01.1,"FAIRFAX COUNTY, VA",863.0,0.0,65.0,11.82,200625.0,55.62,20.39,6.95,0.0,14.6,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0,0,va
23542,2013,4616.01.2,"FAIRFAX COUNTY, VA",2087.0,4.46,787.0,90.47,128233.0,58.55,1.77,0.0,0.0,33.97,0.0,5.7,0.0,3.0,2.0,0.25,0.38,0,0,va
23543,2013,4616.01.3,"FAIRFAX COUNTY, VA",2599.0,4.26,245.0,37.94,118043.0,57.71,2.0,7.39,0.0,26.05,0.0,4.5,2.35,21.0,6.0,2.45,8.57,0,0,va
23544,2013,4616.01.4,"FAIRFAX COUNTY, VA",1100.0,9.54,102.0,14.18,138700.0,54.91,0.0,6.36,0.0,13.36,0.0,25.36,0.0,1.0,1.0,0.98,0.98,0,0,va
23545,2013,4616.02.1,"FAIRFAX COUNTY, VA",1706.0,4.98,499.0,74.09,109358.0,48.53,6.04,7.62,0.0,33.59,0.0,3.34,0.88,11.0,8.0,1.6,2.21,0,0,va
23546,2013,4616.02.2,"FAIRFAX COUNTY, VA",906.0,25.24,404.0,60.29,81563.0,34.55,2.87,34.66,0.0,14.46,0.99,10.15,2.32,34.0,10.0,2.48,8.43,0,0,va
23547,2013,4616.02.3,"FAIRFAX COUNTY, VA",2370.0,0.0,504.0,67.73,97399.0,28.95,0.42,11.65,0.0,56.37,0.0,2.62,0.0,16.0,4.0,0.79,3.17,0,0,va
23548,2013,4617.1,"FAIRFAX COUNTY, VA",2362.0,2.7,651.0,70.43,99659.0,35.27,3.73,6.77,0.0,46.7,4.57,2.96,0.0,30.0,11.0,1.69,4.61,0,0,va
23549,2013,4617.2,"FAIRFAX COUNTY, VA",2457.0,0.0,371.0,38.84,92738.0,37.97,5.05,15.91,0.0,35.49,0.0,4.84,0.73,3.0,2.0,0.54,0.81,0,0,va
23550,2013,4617.3,"FAIRFAX COUNTY, VA",2036.0,2.62,70.0,20.68,151085.0,61.84,1.52,1.72,0.0,25.88,0.0,9.04,0.0,1.0,1.0,1.44,1.44,0,0,va
23551,2013,4618.01.1,"FAIRFAX COUNTY, VA",1477.0,11.31,173.0,37.48,97270.0,48.75,14.9,6.03,0.0,24.24,0.0,6.09,0.0,4.0,2.0,1.16,2.32,0,0,va
23552,2013,4618.02.1,"FAIRFAX COUNTY, VA",2616.0,0.0,244.0,24.03,138309.0,55.35,1.64,9.29,0.0,28.13,0.0,5.58,0.0,2.0,1.0,0.41,0.82,0,0,va
23553,2013,4618.02.2,"FAIRFAX COUNTY, VA",1569.0,0.0,290.0,37.06,124080.0,52.33,3.0,12.17,0.0,22.63,0.0,7.84,2.04,0.0,0.0,0.0,0.0,0,0,va
23554,2013,4618.02.3,"FAIRFAX COUNTY, VA",1331.0,0.0,562.0,80.56,85431.0,48.38,12.7,15.85,0.0,21.79,0.0,1.28,0.0,20.0,7.0,1.25,3.56,0,0,va
23555,2013,4619.01.1,"FAIRFAX COUNTY, VA",2225.0,13.5,560.0,86.63,61713.0,19.33,22.38,32.04,0.0,25.98,0.0,0.27,0.0,4.0,0.0,0.0,0.71,0,0,va
23556,2013,4619.01.2,"FAIRFAX COUNTY, VA",1975.0,3.34,164.0,22.06,106635.0,53.82,10.63,4.96,0.76,23.24,1.47,5.11,0.0,4.0,3.0,1.83,2.45,0,0,va
23557,2013,4619.02.1,"FAIRFAX COUNTY, VA",1939.0,24.39,612.0,98.01,47708.0,24.96,14.9,38.11,0.0,17.79,0.0,3.76,0.46,60.0,9.0,1.47,9.8,0,0,va
23558,2013,4701.1,"FAIRFAX COUNTY, VA",863.0,0.0,28.0,11.36,222250.0,75.67,3.82,10.89,0.0,4.63,0.0,4.98,0.0,2.0,1.0,3.57,7.14,0,0,va
23559,2013,4701.2,"FAIRFAX COUNTY, VA",2050.0,0.86,62.0,4.45,236591.0,70.39,1.9,8.24,0.0,17.51,0.0,1.71,0.24,0.0,0.0,0.0,0.0,0,0,va
23560,2013,4703.1,"FAIRFAX COUNTY, VA",2400.0,5.42,59.0,1.81,218929.0,78.17,0.08,10.12,0.0,8.88,0.0,1.79,0.96,0.0,0.0,0.0,0.0,0,0,va
23561,2013,4703.2,"FAIRFAX COUNTY, VA",898.0,0.0,24.0,4.62,250001.0,75.28,1.89,2.0,0.0,15.48,1.11,4.23,0.0,0.0,0.0,0.0,0.0,0,0,va
23562,2013,4704.1,"FAIRFAX COUNTY, VA",982.0,0.0,73.0,4.46,144063.0,89.1,3.05,2.04,0.0,1.83,0.0,3.97,0.0,1.0,1.0,1.37,1.37,0,0,va
23563,2013,4704.2,"FAIRFAX COUNTY, VA",1205.0,0.0,43.0,7.48,250001.0,83.57,0.0,5.39,0.0,10.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23564,2013,4704.3,"FAIRFAX COUNTY, VA",694.0,0.0,30.0,3.17,205179.0,82.42,1.01,4.18,0.0,6.34,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0,0,va
23565,2013,4704.4,"FAIRFAX COUNTY, VA",1643.0,0.0,55.0,19.89,185875.0,76.26,0.0,12.05,0.0,10.53,0.0,1.16,0.0,1.0,0.0,0.0,1.83,0,0,va
23566,2013,4705.1,"FAIRFAX COUNTY, VA",1031.0,0.0,58.0,11.46,197431.0,59.55,7.27,1.75,0.0,25.99,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0,0,va
23567,2013,4705.2,"FAIRFAX COUNTY, VA",2268.0,4.8,117.0,23.39,189265.0,72.97,1.19,4.76,0.0,18.21,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0,0,va
23568,2013,4705.3,"FAIRFAX COUNTY, VA",1097.0,3.87,40.0,14.69,170938.0,77.67,0.0,5.1,0.0,15.86,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0,0,va
23569,2013,4705.4,"FAIRFAX COUNTY, VA",1224.0,11.11,372.0,50.57,93472.0,53.02,0.49,5.39,0.0,39.13,0.0,1.96,0.0,4.0,4.0,1.08,1.08,0,0,va
23570,2013,4706.1,"FAIRFAX COUNTY, VA",1130.0,0.0,44.0,11.22,203750.0,61.86,0.18,3.54,0.0,30.0,0.0,4.42,0.0,2.0,1.0,2.3,4.6,0,0,va
23571,2013,4706.2,"FAIRFAX COUNTY, VA",1529.0,0.0,242.0,28.22,152833.0,76.65,0.72,3.01,0.0,11.84,1.31,4.58,1.9,1.0,0.0,0.0,0.41,0,0,va
23572,2013,4707.1,"FAIRFAX COUNTY, VA",1065.0,0.0,63.0,21.35,136111.0,53.52,0.0,26.1,0.0,13.8,0.94,5.63,0.0,2.0,1.0,1.59,3.17,0,0,va
23573,2013,4707.2,"FAIRFAX COUNTY, VA",1333.0,0.0,57.0,11.04,155000.0,62.64,2.85,9.08,0.0,22.88,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0,0,va
23574,2013,4707.3,"FAIRFAX COUNTY, VA",866.0,0.0,44.0,14.09,165156.0,77.25,6.0,0.35,2.19,10.62,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0,0,va
23575,2013,4707.4,"FAIRFAX COUNTY, VA",1167.0,2.95,64.0,7.65,152708.0,62.47,0.0,8.65,0.0,24.42,0.0,4.46,0.0,2.0,0.0,0.0,3.15,0,0,va
23576,2013,4707.5,"FAIRFAX COUNTY, VA",1285.0,1.61,52.0,18.85,158889.0,71.83,1.63,7.47,0.0,15.56,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0,va
23577,2013,4708.1,"FAIRFAX COUNTY, VA",792.0,4.09,65.0,14.75,117750.0,69.19,1.14,3.66,0.0,26.01,0.0,0.0,0.0,1.0,1.0,1.54,1.54,0,0,va
23578,2013,4708.2,"FAIRFAX COUNTY, VA",2300.0,2.11,134.0,22.64,152566.0,65.91,7.17,5.91,0.0,16.39,0.0,4.61,0.0,1.0,0.0,0.0,0.75,0,0,va
23579,2013,4709.1,"FAIRFAX COUNTY, VA",1613.0,0.0,185.0,21.02,163393.0,93.61,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23580,2013,4709.2,"FAIRFAX COUNTY, VA",1764.0,4.08,68.0,16.26,162054.0,74.15,3.97,4.14,0.0,14.57,1.19,1.98,0.0,0.0,0.0,0.0,0.0,0,0,va
23581,2013,4709.3,"FAIRFAX COUNTY, VA",1026.0,6.64,46.0,11.2,155784.0,76.12,0.0,16.57,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23582,2013,4709.4,"FAIRFAX COUNTY, VA",1424.0,0.0,161.0,30.39,133021.0,72.19,4.35,5.34,0.0,14.89,0.0,3.23,0.0,1.0,1.0,0.62,0.62,0,0,va
23583,2013,4709.5,"FAIRFAX COUNTY, VA",1064.0,0.0,56.0,2.67,187700.0,67.2,0.85,13.06,0.0,15.04,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0,0,va
23584,2013,4710.1,"FAIRFAX COUNTY, VA",2102.0,0.93,192.0,17.2,141573.0,74.69,0.48,3.47,0.0,17.36,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,va
23585,2013,4711.1,"FAIRFAX COUNTY, VA",1804.0,2.19,396.0,71.02,85347.0,56.04,0.78,13.19,0.0,24.22,0.0,5.76,0.0,11.0,5.0,1.26,2.78,0,0,va
23586,2013,4711.2,"FAIRFAX COUNTY, VA",1098.0,0.0,102.0,32.58,,53.01,0.0,10.66,0.0,16.94,0.0,19.4,0.0,1.0,0.0,0.0,0.98,0,0,va
23587,2013,4711.3,"FAIRFAX COUNTY, VA",908.0,0.0,59.0,25.08,135272.0,63.66,0.0,22.03,0.0,6.83,0.0,7.49,0.0,0.0,0.0,0.0,0.0,0,0,va
23588,2013,4711.4,"FAIRFAX COUNTY, VA",1712.0,2.02,139.0,23.89,91417.0,55.84,2.75,20.62,0.0,13.43,0.0,7.36,0.0,5.0,1.0,0.72,3.61,0,0,va
23589,2013,4711.5,"FAIRFAX COUNTY, VA",1350.0,5.46,96.0,22.81,102328.0,72.07,1.19,4.81,0.0,16.0,0.0,5.93,0.0,0.0,0.0,0.0,0.0,0,0,va
23590,2013,4712.01.1,"FAIRFAX COUNTY, VA",1754.0,2.9,517.0,61.93,84813.0,38.08,15.62,7.18,0.0,37.0,0.0,2.11,0.0,6.0,2.0,0.39,1.16,0,0,va
23591,2013,4712.01.2,"FAIRFAX COUNTY, VA",469.0,0.0,86.0,31.99,136000.0,78.89,0.0,12.37,0.0,5.54,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0,0,va
23592,2013,4712.01.3,"FAIRFAX COUNTY, VA",1181.0,0.0,419.0,85.6,98875.0,55.55,7.2,8.21,0.0,26.16,0.0,2.88,0.0,4.0,2.0,0.48,0.96,0,0,va
23593,2013,4712.02.1,"FAIRFAX COUNTY, VA",1613.0,0.0,461.0,49.09,104000.0,66.77,0.99,7.94,2.29,18.16,0.0,3.84,0.0,7.0,0.0,0.0,1.52,0,0,va
23594,2013,4712.02.2,"FAIRFAX COUNTY, VA",2573.0,2.45,698.0,63.29,101484.0,41.7,2.76,34.32,0.0,17.68,0.0,1.94,1.59,34.0,8.0,1.15,4.87,0,0,va
